area_fips,own_code,naics_code,agglvl_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,annual_avg_wkly_wage,avg_annual_pay,tariff_301_direct,targeted_import_share_2017_china,china_import_value_2017,n_hs8_total,n_hs8_targeted,pce_price_index_2017_100,has_301_import_weight,naics_fe,ln_avg_annual_pay,dln_avg_annual_pay,ln_avg_weekly_wage,dln_avg_weekly_wage,real_annual_pay_pce,ln_real_annual_pay_pce,dln_real_annual_pay_pce,real_weekly_wage_pce,ln_real_weekly_wage_pce,dln_real_weekly_wage_pce,lag1_tariff_301_direct,lag2_tariff_301_direct,tariff_301_direct_cum01,tariff_301_direct_cum02,d_tariff_301_direct
US000,5,212324,18,2021,66,1840,164535542,1720,89430,0.25,1,0.185066,1,1,108.97258333333332,1,212324,11.401211475340228,0.08040338995410679,7.450079569807499,0.08047884928108928,82066.5136720169,11.3152853397899,0.040085377117948795,1578.3786594640396,7.3641534342571715,0.0401608364449304,0.25,0.2,0.5,0.7,0
US000,5,212325,18,2016,126,3819,260179888,1310,68123,0,0.14662268690169156,18.278406,4,0,98.28433333333334,1,212325,11.129070173736432,NA,7.177782416195197,NA,69312.1657232587,11.146375721332797,NA,1332.867564515199,7.195087963791563,NA,NA,NA,0,0,NA
US000,5,212325,18,2017,122,3821,265975487,1339,69603,0,0.14662268690169156,18.278406,4,0,100.00016666666666,1,212325,11.15056294884186,0.021492775105427242,7.199678345691172,0.021895929495975075,69602.88399519335,11.150561282176582,0.0041855608437852965,1338.9977683370528,7.199676679025894,0.004588715234331353,0,NA,0,0,0
US000,5,212325,18,2018,124,3898,273899251,1351,70265,0.00488742289672305,0.14662268690169156,18.278406,4,4,102.047,1,212325,11.160029087534845,0.009466138692985737,7.208600337960199,0.008921992269026902,68855.52735504229,11.139765782053432,-0.010795500123149893,1323.8997716738365,7.188337032478786,-0.011339646547108728,0,0,0.00488742289672305,0.00488742289672305,0.00488742289672305
US000,5,212325,18,2019,122,3874,276371786,1372,71343,0.0293245373803383,0.14662268690169156,18.278406,4,4,103.50875,1,212325,11.175254510173374,0.015225422638529551,7.22402480828583,0.015424470325631212,68924.60782301013,11.140768545966635,0.0010027639132026422,1325.4918062482639,7.18953884407909,0.0012018116003043033,0.00488742289672305,0,0.03421196027706135,0.03421196027706135,0.02443711448361525
US000,5,212325,18,2020,124,3767,274196479,1400,72791,0.03665567172542289,0.14662268690169156,18.278406,4,4,104.66641666666668,1,212325,11.19534760016878,0.020093089995405933,7.24422751560335,0.020202707317519497,69545.70751363259,11.149739477454613,0.008970931487978007,1337.582812697801,7.198619392889182,0.00908054881009246,0.0293245373803383,0.00488742289672305,0.06598020910576119,0.07086763200248423,0.007331134345084589
US000,5,212325,18,2021,126,3753,277244201,1421,73883,0.03665567172542289,0.14662268690169156,18.278406,4,4,108.97258333333332,1,212325,11.210238039877497,0.01489043970871684,7.259116128097101,0.014888612493750841,67799.62238208235,11.12431190432717,-0.025427573127442926,1303.9977180804653,7.1731899925467735,-0.025429400342408925,0.03665567172542289,0.0293245373803383,0.07331134345084578,0.10263588083118408,0
US000,5,212390,18,2022,463,11594,1129610248,1874,97433,0,0,0,0,0,116.10041666666666,0,212390,11.486920241282714,NA,7.535830462798367,NA,83921.31811183566,11.337634949713221,NA,1614.1199608097875,7.3865451712288746,NA,NA,NA,0,0,NA
US000,5,212390,18,2023,478,11902,1192174634,1926,100165,0,0,0,0,0,120.51066666666668,0,212390,11.514574105215752,0.027653863933037925,7.563200592358071,0.02737012955970375,83117.123795404,11.328006022135478,-0.009628927577743696,1598.1987763185552,7.376632509277797,-0.009912661951077872,0,NA,0,0,0
US000,5,212390,18,2024,490,12182,1236019139,1951,101459,0,0,0,0,0,123.66608333333332,0,212390,11.527410054971183,0.012835949755430676,7.576097340623111,0.012896748265039726,82042.70505319096,11.314995184012206,-0.01301083812327164,1577.635474021778,7.363682469664134,-0.01295003961366259,0,0,0,0,0
US000,5,212390,18,2025,483,12063,1297252644,2068,107540,0,0,0,0,0,126.91908333333332,0,212390,11.585618150363668,0.058208095392485504,7.63433723562832,0.058239895005208986,84731.15088419197,11.347238592060158,0.032243408047952116,1629.3846013437696,7.395957677324809,0.03227520766067471,0,0,0,0,0
US000,5,212391,18,2016,22,3457,321694763,1789,93054,0,1,3.088787,2,0,98.28433333333334,1,212391,11.440935248787508,NA,7.489412083508719,NA,94678.36515144834,11.458240796383873,NA,1820.2290632959473,7.506717631105085,NA,NA,NA,0,0,NA
US000,5,212391,18,2017,22,3203,316141823,1898,98692,0,1,3.088787,2,0,100.00016666666666,1,212391,11.49975916843847,0.0588239196509619,7.5485559791698735,0.059143895661154744,98691.83551360748,11.499757501773193,0.04151670538931995,1897.9968366719388,7.548554312504596,0.04183668139951102,0,NA,0,0,0
US000,5,212391,18,2018,26,3259,343183825,2025,105298,0.03333333333333333,1,3.088787,2,2,102.047,1,212391,11.564549704589364,0.0647905361508947,7.613324979540639,0.06476900037076572,103185.78694131135,11.54428639910795,0.04452889733475729,1984.3797465873567,7.593061674059226,0.04450736155463009,0,0,0.03333333333333333,0.03333333333333333,0.03333333333333333
US000,5,212391,18,2019,29,3422,366121347,2057,106985,0.19999999999999998,1,3.088787,2,2,103.50875,1,212391,11.580443916701052,0.015894212111687622,7.6290038896529575,0.015678910112318256,103358.41172847705,11.54595795249431,0.0016715533863607135,1987.271607472798,7.594517925446217,0.0014562513869913474,0.03333333333333333,0,0.2333333333333333,0.2333333333333333,0.16666666666666666
US000,5,212391,18,2020,31,3457,361087788,2008,104439,0.25,1,3.088787,2,2,104.66641666666668,1,212391,11.556358447891698,-0.024085468809353472,7.60489448081162,-0.02410940884133783,99782.72241096117,11.510750325177531,-0.03520762731677962,1918.4759199265602,7.559286358097451,-0.03523156734876576,0.19999999999999998,0.03333333333333333,0.44999999999999996,0.4833333333333333,0.05000000000000002
US000,5,212391,18,2021,34,3377,376034576,2142,111363,0.25,1,3.088787,2,2,108.97258333333332,1,212391,11.620550414860553,0.06419196696885443,7.669495251007694,0.06460077019607446,102193.59456621735,11.534624279310226,0.023873954132694664,1965.632028239519,7.583569115457367,0.024282757359915585,0.25,0.19999999999999998,0.5,0.7,0
US000,5,212392,18,2016,18,1659,128742584,1492,77583,0,1,2.678595,2,0,98.28433333333334,1,212392,11.25910361000655,NA,7.307872780763706,NA,78937.30096013946,11.276409157602915,NA,1518.044584928761,7.325178328360072,NA,NA,NA,0,0,NA
US000,5,212392,18,2017,18,1415,112671919,1531,79608,0,1,2.678595,2,0,100.00016666666666,1,212392,11.284869869294997,0.025766259288447557,7.333676395657684,0.0258036148939782,79607.86732022114,11.28486820262972,0.008459045026805612,1530.997448337586,7.333674728992406,0.008496400632334478,0,NA,0,0,0
US000,5,212392,18,2018,17,1277,108502403,1635,84994,0.03333333333333333,1,2.678595,2,2,102.047,1,212392,11.350335944745693,0.06546607545069527,7.399398083331354,0.06572168767366993,83289.07268219546,11.330072639264278,0.045204436634557865,1602.202906503866,7.3791347778499405,0.045460048857534296,0,0,0.03333333333333333,0.03333333333333333,0.03333333333333333
US000,5,212392,18,2019,16,1393,118716740,1639,85224,0.2,1,2.678595,2,2,103.50875,1,212392,11.353038363291034,0.0027024185453417005,7.40184157874383,0.0024434954124759045,82335.06829132802,11.318552399084293,-0.011520240179985208,1583.4410134408924,7.3673556145370895,-0.011779163312851004,0.03333333333333333,0,0.23333333333333334,0.23333333333333334,0.16666666666666669
US000,5,212392,18,2020,14,1351,113693579,1619,84176,0.25,1,2.678595,2,2,104.66641666666668,1,212392,11.340665123970588,-0.012373239320446316,7.389563953677635,-0.012277625066194453,80423.12202975007,11.29505700125642,-0.023495397827872466,1546.8189812555283,7.343955830963467,-0.02339978357362238,0.2,0.03333333333333333,0.45,0.48333333333333334,0.04999999999999999
US000,5,212392,18,2021,14,1297,114574679,1699,88333,0.25,1,2.678595,2,2,108.97258333333332,1,212392,11.388869042708224,0.04820391873763619,7.4377951216719325,0.04823116799429705,81059.83844560292,11.302942907157897,0.00788590590147642,1559.1077572263973,7.351868986121605,0.007913155158138174,0.25,0.2,0.5,0.7,0
US000,5,212393,18,2016,92,2555,172996108,1302,67722,0,0.09536230605674782,127.584163,3,0,98.28433333333334,1,212393,11.123166369183682,NA,7.171656822768514,NA,68904.16580465519,11.140471916780047,NA,1324.7279152662513,7.18896237036488,NA,NA,NA,0,0,NA
US000,5,212393,18,2017,88,2534,182404008,1384,71980,0,0.09536230605674782,127.584163,3,0,100.00016666666666,1,212393,11.184143581633021,0.06097721244933929,7.232733136177615,0.06107631340910036,71979.88003353328,11.184141914967745,0.043669998187697345,1383.9976933371777,7.232731469512337,0.043769099147456636,0,NA,0,0,0
US000,5,212393,18,2018,87,2705,200622044,1426,74163,0.00317874353522492,0.09536230605674782,127.584163,3,3,102.047,1,212393,11.214020652495966,0.029877070862944777,7.262628600974241,0.029895464796626747,72675.335874646,11.193757347014554,0.009615432046809147,1397.3953178437387,7.242365295492828,0.009633825980491117,0,0,0.00317874353522492,0.00317874353522492,0.00317874353522492
US000,5,212393,18,2019,92,2994,231703355,1489,77402,0.01907246121134956,0.09536230605674782,127.584163,3,3,103.50875,1,212393,11.256767899037259,0.04274724654129258,7.305860032684009,0.043231431709767953,74778.21923267355,11.222281934830518,0.028524587815963898,1438.5257285012135,7.271374068477269,0.029008772984441045,0.00317874353522492,0,0.02225120474657448,0.02225120474657448,0.015893717676124637
US000,5,212393,18,2020,102,2888,228657847,1522,79168,0.02384057651418695,0.09536230605674782,127.584163,3,3,104.66641666666668,1,212393,11.27932745575216,0.022559556714901063,7.3277805384216315,0.021920505737622165,75638.39722547108,11.233719333037993,0.011437398207474914,1454.1436006614665,7.282172415707463,0.010798347230194238,0.01907246121134956,0.00317874353522492,0.04291303772553651,0.046091781260761425,0.0047681153028373904
US000,5,212393,18,2021,111,2783,237819646,1644,85467,0.02384057651418695,0.09536230605674782,127.584163,3,3,108.97258333333332,1,212393,11.355885615508942,0.07655815975678237,7.404887575616125,0.07710703719449352,78429.8191211704,11.269959479958617,0.03624014692062438,1508.6363466040007,7.318961440065798,0.03678902435833464,0.02384057651418695,0.01907246121134956,0.0476811530283739,0.06675361423972345,0
US000,5,212399,18,2016,255,3780,233929979,1190,61893,0,0.4228730251630281,27.66241,9,0,98.28433333333334,1,212399,11.033162366656056,NA,7.081708586105575,NA,62973.41387064062,11.05046791425242,NA,1210.7728257809822,7.099014133701941,NA,NA,NA,0,0,NA
US000,5,212399,18,2017,269,4143,265962749,1235,64203,0,0.4228730251630281,27.66241,9,0,100.00016666666666,1,212399,11.069805217558251,0.036642850902195434,7.118826249062078,0.03711766295650332,64202.89299517834,11.069803550892972,0.019335636640551712,1234.9979416700971,7.1188245823968,0.019810448694859595,0,NA,0,0,0
US000,5,212399,18,2018,280,4363,291095336,1283,66718,0.01409576750543427,0.4228730251630281,27.66241,9,9,102.047,1,212399,11.108230060564154,0.03842484300590243,7.1569563646156364,0.0381301155535585,65379.677991513716,11.087966755082741,0.018163204189768578,1257.2638098131254,7.136693059134223,0.017868476737422867,0,0,0.01409576750543427,0.01409576750543427,0.01409576750543427
US000,5,212399,18,2019,285,4250,293155562,1326,68974,0.08457460503260561,0.4228730251630281,27.66241,9,9,103.50875,1,212399,11.141484900973866,0.03325484040971283,7.189922170745808,0.032965806130171416,66635.91242286279,11.106998936767125,0.019032181684384142,1281.0511188667622,7.1554362065390675,0.018743147404844507,0.01409576750543427,0,0.09867037253803988,0.09867037253803988,0.07047883752717134
US000,5,212399,18,2020,276,4123,283206231,1321,68688,0.105718256290757,0.4228730251630281,27.66241,9,9,104.66641666666668,1,212399,11.137329790464342,-0.004155110509524107,7.186144304522325,-0.00377786622348264,65625.63445613325,11.091721667750173,-0.015277269016952033,1262.1049254098536,7.140536181808157,-0.014900024730910566,0.08457460503260561,0.01409576750543427,0.1902928613233626,0.20438862882879685,0.02114365125815139
US000,5,212399,18,2021,289,4377,321053081,1410,73343,0.105718256290757,0.4228730251630281,27.66241,9,9,108.97258333333332,1,212399,11.202902346160954,0.0655725556966118,7.251344983372214,0.06520067884988912,67304.08489597154,11.116976210610627,0.02525454286045381,1293.903435955986,7.165418847821887,0.024882666013730237,0.105718256290757,0.08457460503260561,0.211436512581514,0.2960111176141196,0
US000,5,213111,18,2016,2396,45344,4473950068,1897,98667,0,0,0,0,0,98.28433333333334,0,213111,11.49950582301076,NA,7.5480289699350145,NA,100389.34655574133,11.516811370607124,NA,1930.1143281567424,7.5653345175313795,NA,NA,NA,0,0,NA
US000,5,213111,18,2017,2473,57316,5705967938,1914,99554,0,0,0,0,0,100.00016666666666,0,213111,11.508455489498777,0.008949666488017982,7.5569505720129,0.008921602077885282,99553.83407694321,11.508453822833498,-0.00835754777362574,1913.9968100053165,7.556948905347622,-0.008385612183757551,0,NA,0,0,0
US000,5,213111,18,2018,2389,64322,6365541676,1903,98964,0,0,0,0,0,102.047,0,213111,11.502511426621355,-0.005944062877421885,7.551186867296149,-0.005763704716750695,96978.84308210922,11.482248121139943,-0.02620570169355574,1864.826991484316,7.530923561814736,-0.026025343532886325,0,0,0,0,0
US000,5,213111,18,2019,2350,60562,6231681380,1979,102897,0,0,0,0,0,103.50875,0,213111,11.541483766878189,0.038972340256833604,7.590346945602565,0.039160078306416324,99408.987162921,11.50699780267145,0.024749681531506695,1911.9156593041648,7.555860981395825,0.024937419581089415,0,0,0,0,0
US000,5,213111,18,2020,2259,38468,4142972137,2071,107699,0,0,0,0,0,104.66641666666668,0,213111,11.587095578050306,0.0456118111721171,7.635786861395585,0.0454399157930192,102897.37953195747,11.541487455336139,0.034489652664689174,1978.6671464979613,7.590178738681416,0.03431775728559128,0,0,0,0,0
US000,5,213111,18,2021,2171,37043,3831817259,1989,103443,0,0,0,0,0,108.97258333333332,0,213111,11.546776015345365,-0.04031956270494064,7.5953872788539725,-0.040399582541612133,94925.71143659223,11.460849879795038,-0.0806375755411004,1825.229740508125,7.509461143303645,-0.08071759537777101,0,0,0,0,0
US000,5,213111,18,2022,2105,47391,5071518841,2058,107014,0,0,0,0,0,116.10041666666666,0,213111,11.580714946006585,0.03393893066122011,7.629489916393995,0.03410263754002241,92173.65714306223,11.431429654437093,-0.02942022535794564,1772.6034574954872,7.480204624824503,-0.029256518479142457,0,0,0,0,0
US000,5,213111,18,2023,2101,47742,5587687870,2251,117039,0,0,0,0,0,120.51066666666668,0,213111,11.670262491570014,0.0895475455634287,7.719129840906732,0.0896399245127375,97119.20383257912,11.48369440848974,0.05226475405264708,1867.8844472965047,7.532561757826458,0.05235713300195499,0,0,0,0,0
US000,5,213111,18,2024,2069,43714,5438207663,2392,124403,0,0,0,0,0,123.66608333333332,0,213111,11.731281574752064,0.06101908318204963,7.779885115070522,0.060755274163789785,100595.89229868336,11.518866703793087,0.03517229530334731,1934.2409297078898,7.567470244111545,0.03490848628508747,0,0,0,0,0
US000,5,213111,18,2025,2025,40749,5194138913,2451,127465,0,0,0,0,0,126.91908333333332,0,213111,11.755597096091984,0.02431552133992021,7.804251383528112,0.024366268457590046,100430.12969549496,11.517217537788472,-0.0016491660046149548,1931.1516720955412,7.565871825224601,-0.0015984188869442306,0,0,0,0,0
US000,5,213112,18,2016,14648,202301,16274968428,1547,80449,0,0,0,0,0,98.28433333333334,0,213112,11.29537872226248,NA,7.344072850573066,NA,81853.330303575,11.312684269858845,NA,1574.004673515277,7.361378398169432,NA,NA,NA,0,0,NA
US000,5,213112,18,2017,14629,227203,19261036432,1630,84774,0,0,0,0,0,100.00016666666666,0,213112,11.347744170993863,0.05236544873138271,7.396335293800808,0.05226244322774232,84773.85871023548,11.347742504328584,0.03505823446973899,1629.997283337861,7.39633362713553,0.034955228966098595,0,NA,0,0,0
US000,5,213112,18,2018,14893,264786,23648583767,1718,89312,0,0,0,0,0,102.047,0,213112,11.399891136336048,0.052146965342185325,7.4489161025442,0.052580808743392105,87520.45626035062,11.379627830854636,0.03188532652605147,1683.5379775985575,7.428652797062787,0.032319169927256475,0,0,0,0,0
US000,5,213112,18,2019,15201,269556,24578005169,1753,91180,0,0,0,0,0,103.50875,0,213112,11.420590853767433,0.0206997174313841,7.469083884921234,0.020167782377034094,88089.17120533287,11.386104889560691,0.006477058706055416,1693.5766299950485,7.434597920714494,0.005945123651707185,0,0,0,0,0
US000,5,213112,18,2020,14869,188974,16837347528,1713,89099,0,0,0,0,0,104.66641666666668,0,213112,11.397503390051362,-0.02308746371607029,7.44600149832412,-0.023082386597114812,85126.63644897241,11.351895267337193,-0.034209622223498215,1636.628112965238,7.400393375609952,-0.03420454510454185,0,0,0,0,0
US000,5,213112,18,2021,14267,176513,16132296287,1758,91394,0,0,0,0,0,108.97258333333332,0,213112,11.422935109773258,0.025431719721895618,7.471932078245122,0.02593057992100256,83868.80186224211,11.33700897422293,-0.014886293114262372,1613.249815894059,7.386005942694795,-0.014387432915157206,0,0,0,0,0
US000,5,213112,18,2022,14023,201850,20642312139,1967,102266,0,0,0,0,0,116.10041666666666,0,213112,11.535332540881056,0.11239743110779798,7.584264818389059,0.11233274014393668,88084.09386988994,11.386047249311565,0.04903827508863401,1694.22303250419,7.434979526819567,0.04897358412477182,0,0,0,0,0
US000,5,213112,18,2023,14024,219681,23548379114,2061,107193,0,0,0,0,0,120.51066666666668,0,213112,11.582386226979336,0.04705368609828042,7.630946580890459,0.046681762501400215,88948.97270504409,11.395818143899062,0.009770894587497025,1710.2220550324728,7.444378497810185,0.009398970990617705,0,0,0,0,0
US000,5,213112,18,2024,13944,217642,24411449389,2157,112163,0,0,0,0,0,123.66608333333332,0,213112,11.627708449414275,0.04532222243493855,7.676473646389156,0.045527065498697006,90698.27148780353,11.415293578455298,0.019475434556236237,1744.2130791722066,7.464058775430179,0.01968027761999469,0,0,0,0,0
US000,5,213112,18,2025,13656,213170,24387893568,2200,114406,0,0,0,0,0,126.91908333333332,0,213112,11.647508804104957,0.019800354690682198,7.696212639346407,0.0197389929572509,90140.89685751224,11.409129245801447,-0.00616433265385119,1733.3878737699677,7.457833081042896,-0.006225694387283376,0,0,0,0,0
US000,5,213113,18,2016,416,5161,376069465,1401,72868,0,0,0,0,0,98.28433333333334,0,213113,11.19640486415072,NA,7.244941546337007,NA,74139.99518404086,11.213710411747085,NA,1425.45607472198,7.2622470939333725,NA,NA,NA,0,0,NA
US000,5,213113,18,2017,373,5129,380605459,1427,74210,0,0,0,0,0,100.00016666666666,0,213113,11.214654190964179,0.01824932681345892,7.2633296174768365,0.018388071139829876,74209.8763168728,11.214652524298902,9.42112551816976e-4,1426.9976216706305,7.263327950811559,0.0010808568781861538,0,NA,0,0,0
US000,5,213113,18,2018,360,4830,367346957,1463,76053,0,0,0,0,0,102.047,0,213113,11.239185744641153,0.024531553676974127,7.288244401020124,0.02491478354328791,74527.42363812753,11.218922439159739,0.004269914860836721,1433.6531206208904,7.267981095538711,0.004653144727152281,0,0,0,0,0
US000,5,213113,18,2019,354,4849,370310825,1469,76368,0,0,0,0,0,103.50875,0,213113,11.243319039245678,0.004133294604525162,7.292337176173877,0.004092775153752726,73779.26986848937,11.208833075038937,-0.010089364120801747,1419.2036905092561,7.257851211967137,-0.010129883571574183,0,0,0,0,0
US000,5,213113,18,2020,337,3521,265338125,1449,75366,0,0,0,0,0,104.66641666666668,0,213113,11.230111523915308,-0.013207515330369901,7.278628942320682,-0.013708233853194862,72005.90447270176,11.18450340120114,-0.024329673837797827,1384.398211142224,7.233020819606514,-0.02483039236062279,0,0,0,0,0
US000,5,213113,18,2021,334,3657,287449841,1512,78613,0,0,0,0,0,108.97258333333332,0,213113,11.272292359143187,0.04218083522787808,7.321188556739478,0.04255961441879563,72140.16369560845,11.186366223592861,0.0018628223917218634,1387.5049611102488,7.235262421189152,0.0022416015826376423,0,0,0,0,0
US000,5,213113,18,2022,344,4457,378988047,1635,85034,0,0,0,0,0,116.10041666666666,0,213113,11.35080645549378,0.07851409635059348,7.399398083331354,0.07820952659187608,73241.76987593355,11.201521163924287,0.015154940331425948,1408.2636797886887,7.250112791761861,0.014850370572709437,0,0,0,0,0
US000,5,213113,18,2023,368,4964,441910952,1712,89023,0,0,0,0,0,120.51066666666668,0,213113,11.396650042294073,0.04584358680029332,7.445417556701687,0.04601947337033341,73871.46919221534,11.210081959213797,0.008560795289509926,1420.6211345053825,7.258849473621413,0.008736681859551787,0,0,0,0,0
US000,5,213113,18,2024,386,4886,507885459,1999,103958,0,0,0,0,0,123.66608333333332,0,213113,11.551742250401844,0.1550922081077708,7.6004023345004,0.15498477779871234,84063.46930207893,11.339327379442867,0.12924542022907026,1616.4496732801304,7.387987463541423,0.12913798992001002,0,0,0,0,0
US000,5,213113,18,2025,386,4494,410917218,1759,91445,0,0,0,0,0,126.91908333333332,0,213113,11.423492977638675,-0.12824927276316878,7.472500744737558,-0.12790158976284172,72049.84278040667,11.185113419335165,-0.15421396010770216,1385.9223954369877,7.234121186434047,-0.153866277107376,0,0,0,0,0
US000,5,213114,18,2016,298,3136,305826120,1876,97534,0,0,0,0,0,98.28433333333334,0,213114,11.487956314146684,NA,7.53689712956617,NA,99236.5687308591,11.50526186174305,NA,1908.7477488782545,7.554202677162535,NA,NA,NA,0,0,NA
US000,5,213114,18,2017,309,3350,313770385,1801,93667,0,0,0,0,0,100.00016666666666,0,213114,11.447501218360301,-0.040455095786382955,7.496097345175956,-0.04079978439021392,93666.84388859352,11.447499551695024,-0.0577623100480249,1800.996998338336,7.496095678510678,-0.058106998651856756,0,NA,0,0,0
US000,5,213114,18,2018,318,3727,350935922,1811,94152,0,0,0,0,0,102.047,0,213114,11.452665776557499,0.005164558197197522,7.501634457883413,0.005537112707457048,92263.3688398483,11.432402471076085,-0.015097080618939884,1774.6724548492361,7.481371152402,-0.014724526108678582,0,0,0,0,0
US000,5,213114,18,2019,319,4044,410805177,1954,101596,0,0,0,0,0,103.50875,0,213114,11.528759443272756,0.07609366671525741,7.577633832602728,0.07599937471931462,98152.08859154418,11.494273479066017,0.06187100798993228,1887.7631118142183,7.543147868395987,0.06177671599398771,0,0,0,0,0
US000,5,213114,18,2020,321,4054,412843585,1958,101840,0,0,0,0,0,104.66641666666668,0,213114,11.531158233231288,0.0023987899585318218,7.579678823090456,0.0020449904877279934,97299.59546081717,11.48555011051712,-0.008723368548896104,1870.705105187353,7.5340707003762875,-0.009077168019699933,0,0,0,0,0
US000,5,213114,18,2021,357,4457,469168769,2025,105275,0,0,0,0,0,108.97258333333332,0,213114,11.564331253030128,0.033173019798839576,7.613324979540639,0.03364615645018354,96606.8682413237,11.478405117479802,-0.0071449930373184145,1858.2655729155117,7.527398843990312,-0.006671856385975339,0,0,0,0,0
US000,5,213114,18,2022,401,4948,553452130,2151,111846,0,0,0,0,0,116.10041666666666,0,213114,11.6248782040973,0.06054695106717212,7.67368812926773,0.06036314972709089,96335.57157776495,11.475592912527809,-0.0028122049519936354,1852.7065291898896,7.524402837698237,-0.00299600629207486,0,0,0,0,0
US000,5,213114,18,2023,437,4999,580894212,2235,116200,0,0,0,0,0,120.51066666666668,0,213114,11.663068123399947,0.03818991930264737,7.711996507047669,0.038308377779938674,96422.99990042375,11.476500040319673,9.071277918639709e-4,1854.6076142637442,7.525428423967394,0.0010255862691570528,0,0,0,0,0
US000,5,213114,18,2024,428,4805,591447144,2367,123081,0,0,0,0,0,123.66608333333332,0,213114,11.720597954199853,0.05752983079990592,7.769378609513984,0.05738210246631503,99526.88456077625,11.508183083240876,0.03168304292120361,1914.025200927498,7.556963738555007,0.03153531458761272,0,0,0,0,0
US000,5,213114,18,2025,433,4492,570041343,2440,126894,0,0,0,0,0,126.91908333333332,0,213114,11.751107371260805,0.03050941706095145,7.799753318287247,0.030374708773263315,99980.23675189377,11.512727812957294,0.004544729716418061,1922.4847327266914,7.561373759983736,0.0044100214287290385,0,0,0,0,0
US000,5,213115,18,2016,268,2603,163265260,1206,62734,0,0,0,0,0,98.28433333333334,0,213115,11.046658844401401,NA,7.095064377287131,NA,63829.094497936254,11.063964391997768,NA,1227.052124278878,7.112369924883496,NA,NA,NA,0,0,NA
US000,5,213115,18,2017,270,2643,171558358,1248,64921,0,0,0,0,0,100.00016666666666,0,213115,11.080926425083522,0.03426758068212088,7.129297548929373,0.034233171642242155,64920.891798513665,11.080924758418245,0.016960366420477158,1247.9979200034666,7.1292958822640955,0.01692595738059932,0,NA,0,0,0
US000,5,213115,18,2018,282,3072,242228558,1517,78861,0,0,0,0,0,102.047,0,213115,11.275442088051193,0.19451566296767098,7.324489979348532,0.19519243041915857,77279.09688672867,11.25517878256978,0.17425402415153535,1486.5699138632199,7.304226673867118,0.17493079160302294,0,0,0,0,0
US000,5,213115,18,2019,287,3225,236292655,1409,73279,0,0,0,0,0,103.50875,0,213115,11.20202935296669,-0.07341273508450286,7.25063551189868,-0.07385446744985202,70794.98110063157,11.16754338875995,-0.08763539380982976,1361.2375765333848,7.21614954769194,-0.08807712617517804,0,0,0,0,0
US000,5,213115,18,2020,293,3136,240882894,1477,76806,0,0,0,0,0,104.66641666666668,0,213115,11.249038041084164,0.04700868811747405,7.29776828253138,0.04713277063270027,73381.70393719093,11.203429918369997,0.035886529610046125,1411.14986739618,7.252160159817212,0.03601061212527146,0,0,0,0,0
US000,5,213115,18,2021,301,3222,246305856,1470,76455,0,0,0,0,0,108.97258333333332,0,213115,11.244457611442252,-0.004580429641912076,7.293017679772782,-0.004750602758598177,70159.84907518787,11.158531475891925,-0.04489844247807184,1348.963156634964,7.207091544222455,-0.045068615594757055,0,0,0,0,0
US000,5,213115,18,2022,314,3298,262710873,1532,79670,0,0,0,0,0,116.10041666666666,0,213115,11.285648382374411,0.04119077093215928,7.3343293503005365,0.04131167052775453,68621.6314182048,11.136363090804918,-0.02216838508700647,1319.5473745787592,7.1850440587310445,-0.022047485491410335,0,0,0,0,0
US000,5,213115,18,2023,333,3222,315697939,1884,97969,0,0,0,0,0,120.51066666666668,0,213115,11.492406381080306,0.2067579987058945,7.5411524551363085,0.20682310483577204,81294.8784616576,11.305838298000031,0.1694752071951129,1563.3470896075587,7.354584372056034,0.16954031332498953,0,0,0,0,0
US000,5,213115,18,2024,336,3222,306392872,1828,95079,0,0,0,0,0,123.66608333333332,0,213115,11.46246340395984,-0.029942977120466452,7.510977752014095,-0.030174703122213486,76883.65106843498,11.250048533000863,-0.05578976499916877,1478.1740884222502,7.298562881055118,-0.0560214910009158,0,0,0,0,0
US000,5,213115,18,2025,331,3237,317237818,1885,97996,0,0,0,0,0,126.91908333333332,0,213115,11.492681940493169,0.0302185365333294,7.541683099882111,0.030705347868016375,77211.39912634625,11.254302382189659,0.004253849188796011,1485.1982463892678,7.3033035415786,0.004740660523482099,0,0,0,0,0
US000,5,221111,18,2016,629,6492,731433384,2167,112668,0,0,0,0,0,98.28433333333334,0,221111,11.632200720046548,NA,7.681099001536359,NA,114634.75019755606,11.649506267642913,NA,2204.82749030873,7.698404549132724,NA,NA,NA,0,0,NA
US000,5,221111,18,2017,630,6471,800045526,2378,123643,0,0,0,0,0,100.00016666666666,0,221111,11.725153659943922,0.09295293989737452,7.774015077250727,0.09291607571436789,123642.79392867678,11.725151993278644,0.0756457256357308,2377.996036673272,7.774013410585449,0.07560886145272505,0,NA,0,0,0
US000,5,221111,18,2018,627,6538,793236492,2333,121336,0,0,0,0,0,102.047,0,221111,11.706318835731233,-0.018834824212689227,7.75491027202143,-0.01910480522929703,118902.07453428322,11.686055530249819,-0.03909646302882486,2286.201456191755,7.734646966540017,-0.03936644404543266,0,0,0,0,0
