matrix,industry_code,neighbor_code,weight,neighbor_name,industry_name
input_share,521CI,334,0.002645474118564686,Computer and electronic products,"Federal Reserve banks, credit intermediation, and related activities"
input_share,523,334,0.004001365928128072,Computer and electronic products,"Securities, commodity contracts, and investments"
input_share,524,334,7.142290294420992e-4,Computer and electronic products,Insurance carriers and related activities
input_share,525,334,0.01042631045276198,Computer and electronic products,"Funds, trusts, and other financial vehicles"
input_share,532RL,334,0.001348151595198662,Computer and electronic products,Rental and leasing services and lessors of intangible assets
input_share,5411,334,0.016368180464369424,Computer and electronic products,Legal services
input_share,5412OP,334,0.024794235169563885,Computer and electronic products,"Miscellaneous professional, scientific, and technical services"
input_share,5415,334,0.044754883840955224,Computer and electronic products,Computer systems design and related services
input_share,55,334,0.036799526440410416,Computer and electronic products,Management of companies and enterprises
input_share,561,334,0.01876363906014958,Computer and electronic products,Administrative and support services
input_share,562,334,0.018509712756027544,Computer and electronic products,Waste management and remediation services
input_share,61,334,0.010937614410192578,Computer and electronic products,Educational services
input_share,621,334,0.032199660561566056,Computer and electronic products,Ambulatory health care services
input_share,622,334,0.0024482611611539203,Computer and electronic products,Hospitals
input_share,623,334,0.0016744974045290139,Computer and electronic products,Nursing and residential care facilities
input_share,624,334,0.005998902031242194,Computer and electronic products,Social assistance
input_share,711AS,334,4.879772501640614e-4,Computer and electronic products,"Performing arts, spectator sports, museums, and related activities"
input_share,713,334,0.0020168385716992816,Computer and electronic products,"Amusements, gambling, and recreation industries"
input_share,721,334,0.0028127068166776924,Computer and electronic products,Accommodation
input_share,722,334,4.4214484963348304e-4,Computer and electronic products,Food services and drinking places
input_share,81,334,0.015144465639975803,Computer and electronic products,"Other services, except government"
input_share,HS,334,4.0403550664032365e-6,Computer and electronic products,Housing
input_share,ORE,334,9.128572431711228e-4,Computer and electronic products,Other real estate
input_share,111CA,335,0.015164909047897692,"Electrical equipment, appliances, and components",Farms
input_share,113FF,335,0.011614730878186971,"Electrical equipment, appliances, and components","Forestry, fishing, and related activities"
input_share,211,335,0.001245013801633259,"Electrical equipment, appliances, and components",Oil and gas extraction
input_share,212,335,0.0015420372770750428,"Electrical equipment, appliances, and components","Mining, except oil and gas"
input_share,213,335,0.010648267838676312,"Electrical equipment, appliances, and components",Support activities for mining
input_share,22,335,1.5769626328419518e-4,"Electrical equipment, appliances, and components",Utilities
input_share,23,335,0.06898881863027577,"Electrical equipment, appliances, and components",Construction
input_share,311FT,335,0.0033067898607987262,"Electrical equipment, appliances, and components",Food and beverage and tobacco products
input_share,313TT,335,0.001966316149440024,"Electrical equipment, appliances, and components",Textile mills and textile product mills
input_share,315AL,335,1.6972165648336586e-4,"Electrical equipment, appliances, and components",Apparel and leather and allied products
input_share,321,335,0.011382291780671993,"Electrical equipment, appliances, and components",Wood products
input_share,322,335,0.007105758803721246,"Electrical equipment, appliances, and components",Paper products
input_share,323,335,0.001858346856514674,"Electrical equipment, appliances, and components",Printing and related support activities
input_share,324,335,5.498258884686415e-4,"Electrical equipment, appliances, and components",Petroleum and coal products
input_share,325,335,0.007324200622636593,"Electrical equipment, appliances, and components",Chemical products
input_share,326,335,0.008688951104323966,"Electrical equipment, appliances, and components",Plastics and rubber products
input_share,327,335,0.001910569890190465,"Electrical equipment, appliances, and components",Nonmetallic mineral products
input_share,331,335,0.03549930544837166,"Electrical equipment, appliances, and components",Primary metals
input_share,332,335,0.020546730960147502,"Electrical equipment, appliances, and components",Fabricated metal products
input_share,333,335,0.09194536184948861,"Electrical equipment, appliances, and components",Machinery
input_share,334,335,0.054840713461709135,"Electrical equipment, appliances, and components",Computer and electronic products
input_share,3361MV,335,0.026365985257238392,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts"
input_share,3364OT,335,0.020161338512100377,"Electrical equipment, appliances, and components",Other transportation equipment
input_share,337,335,0.002996901508609738,"Electrical equipment, appliances, and components",Furniture and related products
input_share,339,335,0.015370842437484825,"Electrical equipment, appliances, and components",Miscellaneous manufacturing
input_share,42,335,0.00224077424920223,"Electrical equipment, appliances, and components",Wholesale trade
input_share,441,335,0.0036580481509501076,"Electrical equipment, appliances, and components",Motor vehicle and parts dealers
input_share,445,335,0.001402389414636227,"Electrical equipment, appliances, and components",Food and beverage stores
input_share,452,335,0.01625088581140325,"Electrical equipment, appliances, and components",General merchandise stores
input_share,481,335,2.608514190317196e-5,"Electrical equipment, appliances, and components",Air transportation
input_share,482,335,0.0055848507675922724,"Electrical equipment, appliances, and components",Rail transportation
input_share,483,335,4.154853846905827e-4,"Electrical equipment, appliances, and components",Water transportation
input_share,484,335,5.001097179483227e-4,"Electrical equipment, appliances, and components",Truck transportation
input_share,485,335,0.004162710874169275,"Electrical equipment, appliances, and components",Transit and ground passenger transportation
input_share,486,335,2.2802937018287205e-4,"Electrical equipment, appliances, and components",Pipeline transportation
input_share,487OS,335,0.0012605614608885243,"Electrical equipment, appliances, and components",Other transportation and support activities
input_share,493,335,0.0028260142044398157,"Electrical equipment, appliances, and components",Warehousing and storage
input_share,4A0,335,9.433499950994793e-4,"Electrical equipment, appliances, and components",Other retail
input_share,511,335,6.255343105569341e-5,"Electrical equipment, appliances, and components","Publishing industries, except internet (includes software)"
input_share,513,335,0.015108470190379048,"Electrical equipment, appliances, and components",Broadcasting and telecommunications
input_share,514,335,0.0017333326244038316,"Electrical equipment, appliances, and components","Data processing, internet publishing, and other information services"
input_share,521CI,335,7.224732307493236e-4,"Electrical equipment, appliances, and components","Federal Reserve banks, credit intermediation, and related activities"
input_share,523,335,3.4148203201895134e-4,"Electrical equipment, appliances, and components","Securities, commodity contracts, and investments"
input_share,524,335,2.957918202740043e-4,"Electrical equipment, appliances, and components",Insurance carriers and related activities
input_share,532RL,335,0.002278855234523627,"Electrical equipment, appliances, and components",Rental and leasing services and lessors of intangible assets
input_share,5411,335,1.2949509861051764e-5,"Electrical equipment, appliances, and components",Legal services
input_share,5412OP,335,0.015288639959928511,"Electrical equipment, appliances, and components","Miscellaneous professional, scientific, and technical services"
input_share,5415,335,0.028678834713107042,"Electrical equipment, appliances, and components",Computer systems design and related services
input_share,55,335,4.3499318361196146e-4,"Electrical equipment, appliances, and components",Management of companies and enterprises
input_share,561,335,0.0075875548210767125,"Electrical equipment, appliances, and components",Administrative and support services
input_share,562,335,0.02389883940050369,"Electrical equipment, appliances, and components",Waste management and remediation services
input_share,61,335,0.006361206707183122,"Electrical equipment, appliances, and components",Educational services
input_share,621,335,4.1462349422567694e-5,"Electrical equipment, appliances, and components",Ambulatory health care services
input_share,622,335,0.0034255711155045656,"Electrical equipment, appliances, and components",Hospitals
input_share,623,335,0.012007131388946345,"Electrical equipment, appliances, and components",Nursing and residential care facilities
input_share,624,335,0.005719419074711782,"Electrical equipment, appliances, and components",Social assistance
input_share,711AS,335,0.0010264349055174981,"Electrical equipment, appliances, and components","Performing arts, spectator sports, museums, and related activities"
input_share,713,335,0.007634207747908716,"Electrical equipment, appliances, and components","Amusements, gambling, and recreation industries"
input_share,721,335,0.010019119052871532,"Electrical equipment, appliances, and components",Accommodation
input_share,722,335,0.00149534381729978,"Electrical equipment, appliances, and components",Food services and drinking places
input_share,81,335,0.021627196451557876,"Electrical equipment, appliances, and components","Other services, except government"
input_share,HS,335,1.6161420265612946e-5,"Electrical equipment, appliances, and components",Housing
input_share,ORE,335,0.002885253064313512,"Electrical equipment, appliances, and components",Other real estate
input_share,111CA,3361MV,0.008373071703375366,"Motor vehicles, bodies and trailers, and parts",Farms
input_share,113FF,3361MV,0.015014164305949006,"Motor vehicles, bodies and trailers, and parts","Forestry, fishing, and related activities"
input_share,211,3361MV,0.011368941820177407,"Motor vehicles, bodies and trailers, and parts",Oil and gas extraction
input_share,212,3361MV,0.027086219997318195,"Motor vehicles, bodies and trailers, and parts","Mining, except oil and gas"
input_share,213,3361MV,0.016045113753877967,"Motor vehicles, bodies and trailers, and parts",Support activities for mining
input_share,22,3361MV,3.359616043880646e-4,"Motor vehicles, bodies and trailers, and parts",Utilities
input_share,23,3361MV,0.0038283335443675746,"Motor vehicles, bodies and trailers, and parts",Construction
input_share,311FT,3361MV,0.015174356168824583,"Motor vehicles, bodies and trailers, and parts",Food and beverage and tobacco products
input_share,313TT,3361MV,0.0038043942891339585,"Motor vehicles, bodies and trailers, and parts",Textile mills and textile product mills
input_share,315AL,3361MV,1.6972165648336586e-4,"Motor vehicles, bodies and trailers, and parts",Apparel and leather and allied products
input_share,321,3361MV,0.05161431542081648,"Motor vehicles, bodies and trailers, and parts",Wood products
input_share,322,3361MV,0.026097254722903935,"Motor vehicles, bodies and trailers, and parts",Paper products
input_share,323,3361MV,0.004763649688530593,"Motor vehicles, bodies and trailers, and parts",Printing and related support activities
input_share,324,3361MV,6.664556223862361e-4,"Motor vehicles, bodies and trailers, and parts",Petroleum and coal products
input_share,325,3361MV,0.011259433687080034,"Motor vehicles, bodies and trailers, and parts",Chemical products
input_share,326,3361MV,0.006426571646729438,"Motor vehicles, bodies and trailers, and parts",Plastics and rubber products
input_share,327,3361MV,0.013856456375320842,"Motor vehicles, bodies and trailers, and parts",Nonmetallic mineral products
input_share,331,3361MV,0.016534187374594844,"Motor vehicles, bodies and trailers, and parts",Primary metals
input_share,332,3361MV,0.012350494019760792,"Motor vehicles, bodies and trailers, and parts",Fabricated metal products
input_share,333,3361MV,0.08669210461623972,"Motor vehicles, bodies and trailers, and parts",Machinery
input_share,334,3361MV,0.024438725707693672,"Motor vehicles, bodies and trailers, and parts",Computer and electronic products
input_share,335,3361MV,0.014558983419407449,"Motor vehicles, bodies and trailers, and parts","Electrical equipment, appliances, and components"
input_share,3364OT,3361MV,0.04070510905288318,"Motor vehicles, bodies and trailers, and parts",Other transportation equipment
input_share,337,3361MV,0.015467059480875695,"Motor vehicles, bodies and trailers, and parts",Furniture and related products
input_share,339,3361MV,0.0182993445010925,"Motor vehicles, bodies and trailers, and parts",Miscellaneous manufacturing
input_share,42,3361MV,0.01128459908823668,"Motor vehicles, bodies and trailers, and parts",Wholesale trade
input_share,441,3361MV,0.057879044101286116,"Motor vehicles, bodies and trailers, and parts",Motor vehicle and parts dealers
input_share,445,3361MV,0.029139725088853683,"Motor vehicles, bodies and trailers, and parts",Food and beverage stores
input_share,452,3361MV,0.006798227176093302,"Motor vehicles, bodies and trailers, and parts",General merchandise stores
input_share,482,3361MV,0.0024417487076914992,"Motor vehicles, bodies and trailers, and parts",Rail transportation
input_share,484,3361MV,0.046050919334343764,"Motor vehicles, bodies and trailers, and parts",Truck transportation
input_share,485,3361MV,0.012305557584167091,"Motor vehicles, bodies and trailers, and parts",Transit and ground passenger transportation
input_share,486,3361MV,1.3681762210971911e-4,"Motor vehicles, bodies and trailers, and parts",Pipeline transportation
input_share,487OS,3361MV,0.0016466793858453594,"Motor vehicles, bodies and trailers, and parts",Other transportation and support activities
input_share,493,3361MV,0.04105157475923103,"Motor vehicles, bodies and trailers, and parts",Warehousing and storage
input_share,4A0,3361MV,0.016103106929334504,"Motor vehicles, bodies and trailers, and parts",Other retail
input_share,511,3361MV,0.0029087345440897373,"Motor vehicles, bodies and trailers, and parts","Publishing industries, except internet (includes software)"
input_share,512,3361MV,0.0048184724011258945,"Motor vehicles, bodies and trailers, and parts",Motion picture and sound recording industries
input_share,513,3361MV,0.005469718025424944,"Motor vehicles, bodies and trailers, and parts",Broadcasting and telecommunications
input_share,514,3361MV,0.002488342540555198,"Motor vehicles, bodies and trailers, and parts","Data processing, internet publishing, and other information services"
input_share,521CI,3361MV,8.338994504171273e-4,"Motor vehicles, bodies and trailers, and parts","Federal Reserve banks, credit intermediation, and related activities"
input_share,523,3361MV,1.4061024847838863e-4,"Motor vehicles, bodies and trailers, and parts","Securities, commodity contracts, and investments"
input_share,532RL,3361MV,0.020407045974022424,"Motor vehicles, bodies and trailers, and parts",Rental and leasing services and lessors of intangible assets
input_share,5412OP,3361MV,0.010318408979656881,"Motor vehicles, bodies and trailers, and parts","Miscellaneous professional, scientific, and technical services"
input_share,5415,3361MV,9.345729210983294e-4,"Motor vehicles, bodies and trailers, and parts",Computer systems design and related services
input_share,55,3361MV,0.0032512377125636796,"Motor vehicles, bodies and trailers, and parts",Management of companies and enterprises
input_share,561,3361MV,0.04682302591156593,"Motor vehicles, bodies and trailers, and parts",Administrative and support services
input_share,562,3361MV,0.03187686021732622,"Motor vehicles, bodies and trailers, and parts",Waste management and remediation services
input_share,61,3361MV,0.005720509628761808,"Motor vehicles, bodies and trailers, and parts",Educational services
input_share,621,3361MV,0.002285957531497564,"Motor vehicles, bodies and trailers, and parts",Ambulatory health care services
input_share,622,3361MV,0.006369966666749765,"Motor vehicles, bodies and trailers, and parts",Hospitals
input_share,623,3361MV,0.0016252474808664027,"Motor vehicles, bodies and trailers, and parts",Nursing and residential care facilities
input_share,624,3361MV,0.0283874831561611,"Motor vehicles, bodies and trailers, and parts",Social assistance
input_share,711AS,3361MV,0.0014134513453027946,"Motor vehicles, bodies and trailers, and parts","Performing arts, spectator sports, museums, and related activities"
input_share,713,3361MV,0.002125125206421394,"Motor vehicles, bodies and trailers, and parts","Amusements, gambling, and recreation industries"
input_share,721,3361MV,0.002325538642547237,"Motor vehicles, bodies and trailers, and parts",Accommodation
input_share,722,3361MV,0.0036390011500733975,"Motor vehicles, bodies and trailers, and parts",Food services and drinking places
input_share,81,3361MV,0.06473813179484797,"Motor vehicles, bodies and trailers, and parts","Other services, except government"
input_share,113FF,3364OT,0.002266288951841348,Other transportation equipment,"Forestry, fishing, and related activities"
input_share,212,3364OT,8.939346533768382e-5,Other transportation equipment,"Mining, except oil and gas"
input_share,23,3364OT,4.651367114317684e-5,Other transportation equipment,Construction
input_share,321,3364OT,2.6266827186165946e-4,Other transportation equipment,Wood products
input_share,332,3364OT,5.022928189854859e-4,Other transportation equipment,Fabricated metal products
input_share,333,3364OT,9.886598048332008e-4,Other transportation equipment,Machinery
input_share,3361MV,3364OT,0.0026369784938065125,Other transportation equipment,"Motor vehicles, bodies and trailers, and parts"
input_share,441,3364OT,2.670108139379595e-4,Other transportation equipment,Motor vehicle and parts dealers
input_share,481,3364OT,0.012720854201446854,Other transportation equipment,Air transportation
input_share,482,3364OT,0.03579499701275424,Other transportation equipment,Rail transportation
input_share,483,3364OT,0.027128751588620586,Other transportation equipment,Water transportation
input_share,484,3364OT,5.103160387227812e-5,Other transportation equipment,Truck transportation
input_share,485,3364OT,0.0021178704447527875,Other transportation equipment,Transit and ground passenger transportation
input_share,487OS,3364OT,0.035988461887889525,Other transportation equipment,Other transportation and support activities
input_share,513,3364OT,1.026855699391417e-5,Other transportation equipment,Broadcasting and telecommunications
input_share,5412OP,3364OT,0.0035221930034265597,Other transportation equipment,"Miscellaneous professional, scientific, and technical services"
input_share,55,3364OT,2.3767668795292207e-4,Other transportation equipment,Management of companies and enterprises
input_share,561,3364OT,1.9862708955697273e-4,Other transportation equipment,Administrative and support services
input_share,562,3364OT,0.001743540973212859,Other transportation equipment,Waste management and remediation services
input_share,713,3364OT,3.383957335065826e-4,Other transportation equipment,"Amusements, gambling, and recreation industries"
input_share,81,3364OT,5.001628437165561e-4,Other transportation equipment,"Other services, except government"
input_share,23,337,0.035324549140401514,Furniture and related products,Construction
input_share,321,337,0.010813177191638391,Furniture and related products,Wood products
input_share,326,337,0.00272192528491841,Furniture and related products,Plastics and rubber products
input_share,333,337,0.0016139203300520428,Furniture and related products,Machinery
input_share,334,337,0.0011891028485224852,Furniture and related products,Computer and electronic products
input_share,3361MV,337,9.879170149707428e-5,Furniture and related products,"Motor vehicles, bodies and trailers, and parts"
input_share,3364OT,337,0.003358231251867326,Furniture and related products,Other transportation equipment
input_share,339,337,0.0017297887836853505,Furniture and related products,Miscellaneous manufacturing
input_share,42,337,0.0010644542624877306,Furniture and related products,Wholesale trade
input_share,441,337,0.0011303457790040492,Furniture and related products,Motor vehicle and parts dealers
input_share,452,337,1.9217603324644917e-4,Furniture and related products,General merchandise stores
input_share,4A0,337,0.004319807899637359,Furniture and related products,Other retail
input_share,511,337,1.0425571842615568e-5,Furniture and related products,"Publishing industries, except internet (includes software)"
input_share,513,337,4.004737227626432e-4,Furniture and related products,Broadcasting and telecommunications
input_share,514,337,0.002270346719694593,Furniture and related products,"Data processing, internet publishing, and other information services"
input_share,5411,337,1.8129313805471744e-4,Furniture and related products,Legal services
input_share,5412OP,337,0.0014275468733991289,Furniture and related products,"Miscellaneous professional, scientific, and technical services"
input_share,5415,337,2.7897699137263664e-5,Furniture and related products,Computer systems design and related services
input_share,55,337,3.139126067302863e-5,Furniture and related products,Management of companies and enterprises
input_share,561,337,1.0593444776372381e-5,Furniture and related products,Administrative and support services
input_share,621,337,8.513602414767149e-4,Furniture and related products,Ambulatory health care services
input_share,622,337,3.864363339906901e-4,Furniture and related products,Hospitals
input_share,623,337,9.849984732523664e-6,Furniture and related products,Nursing and residential care facilities
input_share,624,337,0.002096122173978138,Furniture and related products,Social assistance
input_share,711AS,337,0.011425398374530955,Furniture and related products,"Performing arts, spectator sports, museums, and related activities"
input_share,713,337,0.009150220634018241,Furniture and related products,"Amusements, gambling, and recreation industries"
input_share,721,337,2.7575557026251933e-5,Furniture and related products,Accommodation
input_share,722,337,7.898992257497125e-4,Furniture and related products,Food services and drinking places
input_share,81,337,0.0025046914499294243,Furniture and related products,"Other services, except government"
input_share,HS,337,0.02540979301260995,Furniture and related products,Housing
input_share,ORE,337,1.5916485265546543e-4,Furniture and related products,Other real estate
input_share,111CA,339,9.151238218558957e-4,Miscellaneous manufacturing,Farms
input_share,113FF,339,2.8328611898015185e-4,Miscellaneous manufacturing,"Forestry, fishing, and related activities"
input_share,211,339,3.6858961232563606e-4,Miscellaneous manufacturing,Oil and gas extraction
input_share,212,339,9.162830197112561e-4,Miscellaneous manufacturing,"Mining, except oil and gas"
input_share,213,339,6.140124095139549e-4,Miscellaneous manufacturing,Support activities for mining
input_share,23,339,0.0022778778395950126,Miscellaneous manufacturing,Construction
input_share,311FT,339,1.985694891901137e-4,Miscellaneous manufacturing,Food and beverage and tobacco products
input_share,313TT,339,4.274600324869543e-4,Miscellaneous manufacturing,Textile mills and textile product mills
input_share,315AL,339,0.021554650373387645,Miscellaneous manufacturing,Apparel and leather and allied products
input_share,321,339,7.004487249644254e-4,Miscellaneous manufacturing,Wood products
input_share,323,339,1.046955975501162e-4,Miscellaneous manufacturing,Printing and related support activities
input_share,324,339,7.140595954138336e-6,Miscellaneous manufacturing,Petroleum and coal products
input_share,325,339,0.002794970114503616,Miscellaneous manufacturing,Chemical products
input_share,326,339,0.0014988263906563668,Miscellaneous manufacturing,Plastics and rubber products
input_share,327,339,0.0018912712044309651,Miscellaneous manufacturing,Nonmetallic mineral products
input_share,331,339,7.52430930699176e-4,Miscellaneous manufacturing,Primary metals
input_share,332,339,5.082021462676563e-4,Miscellaneous manufacturing,Fabricated metal products
input_share,333,339,0.014792488323126084,Miscellaneous manufacturing,Machinery
input_share,334,339,3.549560741858197e-5,Miscellaneous manufacturing,Computer and electronic products
input_share,335,339,0.011280239195433544,Miscellaneous manufacturing,"Electrical equipment, appliances, and components"
input_share,3361MV,339,0.011665020138308379,Miscellaneous manufacturing,"Motor vehicles, bodies and trailers, and parts"
input_share,3364OT,339,3.8243202868238507e-4,Miscellaneous manufacturing,Other transportation equipment
input_share,337,339,2.2857723370751782e-4,Miscellaneous manufacturing,Furniture and related products
input_share,42,339,0.0014208100231688859,Miscellaneous manufacturing,Wholesale trade
input_share,441,339,0.005838636464776819,Miscellaneous manufacturing,Motor vehicle and parts dealers
input_share,445,339,0.0016057894060720194,Miscellaneous manufacturing,Food and beverage stores
input_share,452,339,1.3212102285692872e-4,Miscellaneous manufacturing,General merchandise stores
input_share,482,339,5.1952100163649124e-5,Miscellaneous manufacturing,Rail transportation
input_share,484,339,5.103160387227812e-5,Miscellaneous manufacturing,Truck transportation
input_share,485,339,5.294676111881969e-4,Miscellaneous manufacturing,Transit and ground passenger transportation
input_share,486,339,9.121174807315184e-5,Miscellaneous manufacturing,Pipeline transportation
input_share,487OS,339,0.0018283819387662392,Miscellaneous manufacturing,Other transportation and support activities
input_share,493,339,0.0032164503774216252,Miscellaneous manufacturing,Warehousing and storage
input_share,4A0,339,0.00410173478388709,Miscellaneous manufacturing,Other retail
input_share,511,339,4.1702287370462274e-5,Miscellaneous manufacturing,"Publishing industries, except internet (includes software)"
input_share,512,339,7.156147130385003e-5,Miscellaneous manufacturing,Motion picture and sound recording industries
input_share,513,339,6.674562046044187e-4,Miscellaneous manufacturing,Broadcasting and telecommunications
input_share,514,339,6.64621405062813e-4,Miscellaneous manufacturing,"Data processing, internet publishing, and other information services"
input_share,521CI,339,3.486562357347403e-4,Miscellaneous manufacturing,"Federal Reserve banks, credit intermediation, and related activities"
input_share,523,339,1.285579414659623e-4,Miscellaneous manufacturing,"Securities, commodity contracts, and investments"
input_share,524,339,1.7314643137990497e-4,Miscellaneous manufacturing,Insurance carriers and related activities
input_share,532RL,339,5.474727290146845e-4,Miscellaneous manufacturing,Rental and leasing services and lessors of intangible assets
input_share,5411,339,2.201416676378734e-4,Miscellaneous manufacturing,Legal services
input_share,5412OP,339,0.0058900538460662745,Miscellaneous manufacturing,"Miscellaneous professional, scientific, and technical services"
input_share,5415,339,2.929258409412658e-4,Miscellaneous manufacturing,Computer systems design and related services
input_share,55,339,8.520485039822056e-5,Miscellaneous manufacturing,Management of companies and enterprises
input_share,561,339,0.008154304116612632,Miscellaneous manufacturing,Administrative and support services
input_share,562,339,0.007925186241876681,Miscellaneous manufacturing,Waste management and remediation services
input_share,61,339,0.003908252178370061,Miscellaneous manufacturing,Educational services
input_share,621,339,0.07420102052662714,Miscellaneous manufacturing,Ambulatory health care services
input_share,622,339,0.09136102876831521,Miscellaneous manufacturing,Hospitals
input_share,623,339,0.008086837465401923,Miscellaneous manufacturing,Nursing and residential care facilities
input_share,624,339,0.022618156410640314,Miscellaneous manufacturing,Social assistance
input_share,711AS,339,0.0019519090006562456,Miscellaneous manufacturing,"Performing arts, spectator sports, museums, and related activities"
input_share,713,339,0.0054820108828067815,Miscellaneous manufacturing,"Amusements, gambling, and recreation industries"
input_share,721,339,6.434296639458736e-4,Miscellaneous manufacturing,Accommodation
input_share,722,339,0.0028068746072238467,Miscellaneous manufacturing,Food services and drinking places
input_share,81,339,0.009669814978520142,Miscellaneous manufacturing,"Other services, except government"
input_share,ORE,339,6.304176516942407e-4,Miscellaneous manufacturing,Other real estate
input_share,111CA,42,0.010097488701022197,Wholesale trade,Farms
input_share,113FF,42,0.001416430594900839,Wholesale trade,"Forestry, fishing, and related activities"
input_share,211,42,0.001834757181354272,Wholesale trade,Oil and gas extraction
input_share,212,42,0.0016090823760783043,Wholesale trade,"Mining, except oil and gas"
input_share,22,42,0.009393212204319502,Wholesale trade,Utilities
input_share,23,42,1.317887349056594e-4,Wholesale trade,Construction
input_share,311FT,42,0.008390574027921288,Wholesale trade,Food and beverage and tobacco products
input_share,313TT,42,0.004787552363853971,Wholesale trade,Textile mills and textile product mills
input_share,315AL,42,0.0030549898167006114,Wholesale trade,Apparel and leather and allied products
input_share,321,42,0.006741818977782644,Wholesale trade,Wood products
input_share,322,42,0.019048570287084066,Wholesale trade,Paper products
input_share,323,42,0.003140867926503683,Wholesale trade,Printing and related support activities
input_share,324,42,4.3081595589967086e-4,Wholesale trade,Petroleum and coal products
input_share,325,42,0.026464707535812232,Wholesale trade,Chemical products
input_share,326,42,0.023161109697123945,Wholesale trade,Plastics and rubber products
input_share,327,42,0.008780902020572395,Wholesale trade,Nonmetallic mineral products
input_share,331,42,0.01881077326747953,Wholesale trade,Primary metals
input_share,332,42,0.006116153737058569,Wholesale trade,Fabricated metal products
input_share,333,42,0.010511858573550947,Wholesale trade,Machinery
input_share,334,42,0.019806548939568732,Wholesale trade,Computer and electronic products
input_share,335,42,0.029457733079641224,Wholesale trade,"Electrical equipment, appliances, and components"
input_share,3361MV,42,0.01440459001443878,Wholesale trade,"Motor vehicles, bodies and trailers, and parts"
input_share,3364OT,42,5.736480430235874e-4,Wholesale trade,Other transportation equipment
input_share,337,42,0.009778026108599578,Wholesale trade,Furniture and related products
input_share,339,42,0.02623512988589464,Wholesale trade,Miscellaneous manufacturing
input_share,441,42,0.020248320056962303,Wholesale trade,Motor vehicle and parts dealers
input_share,445,42,0.007547210208538512,Wholesale trade,Food and beverage stores
input_share,452,42,3.24297056103388e-4,Wholesale trade,General merchandise stores
input_share,481,42,0.0015477184195881923,Wholesale trade,Air transportation
input_share,484,42,4.592844348504945e-4,Wholesale trade,Truck transportation
input_share,486,42,2.7363524421944853e-4,Wholesale trade,Pipeline transportation
input_share,4A0,42,0.03024600607664412,Wholesale trade,Other retail
input_share,511,42,0.006484705686106881,Wholesale trade,"Publishing industries, except internet (includes software)"
input_share,512,42,3.10099708983341e-4,Wholesale trade,Motion picture and sound recording industries
input_share,513,42,0.007013424426843367,Wholesale trade,Broadcasting and telecommunications
input_share,514,42,3.3496918815165876e-4,Wholesale trade,"Data processing, internet publishing, and other information services"
input_share,521CI,42,6.829348947381667e-5,Wholesale trade,"Federal Reserve banks, credit intermediation, and related activities"
input_share,523,42,1.325753771367645e-4,Wholesale trade,"Securities, commodity contracts, and investments"
input_share,524,42,4.4729494773138674e-4,Wholesale trade,Insurance carriers and related activities
input_share,525,42,3.6738232744052085e-5,Wholesale trade,"Funds, trusts, and other financial vehicles"
input_share,532RL,42,0.08696604300398289,Wholesale trade,Rental and leasing services and lessors of intangible assets
input_share,5415,42,0.002552639471059616,Wholesale trade,Computer systems design and related services
input_share,561,42,2.1981397910971948e-4,Wholesale trade,Administrative and support services
input_share,562,42,5.811803244042822e-4,Wholesale trade,Waste management and remediation services
input_share,61,42,2.5627883136851963e-4,Wholesale trade,Educational services
input_share,621,42,2.2389668688185908e-4,Wholesale trade,Ambulatory health care services
input_share,622,42,6.482157860489004e-5,Wholesale trade,Hospitals
input_share,713,42,6.49719808332655e-4,Wholesale trade,"Amusements, gambling, and recreation industries"
input_share,722,42,1.3413383078767895e-4,Wholesale trade,Food services and drinking places
input_share,81,42,2.5202003753159403e-4,Wholesale trade,"Other services, except government"
input_share,211,481,1.6381760547806074e-5,Air transportation,Oil and gas extraction
input_share,212,481,3.3522549501630597e-4,Air transportation,"Mining, except oil and gas"
input_share,213,481,0.00699650982419855,Air transportation,Support activities for mining
input_share,22,481,0.008035653068220768,Air transportation,Utilities
input_share,23,481,5.129424289955814e-4,Air transportation,Construction
input_share,311FT,481,0.0011427876724819084,Air transportation,Food and beverage and tobacco products
input_share,313TT,481,0.0010686500812174,Air transportation,Textile mills and textile product mills
input_share,315AL,481,5.091649694500976e-4,Air transportation,Apparel and leather and allied products
input_share,321,481,0.00341468753420159,Air transportation,Wood products
input_share,322,481,0.0026254209234632684,Air transportation,Paper products
input_share,323,481,0.005339475475056268,Air transportation,Printing and related support activities
input_share,324,481,3.6417039366105154e-4,Air transportation,Petroleum and coal products
input_share,325,481,0.0015804574841025924,Air transportation,Chemical products
input_share,326,481,0.0029976527813127454,Air transportation,Plastics and rubber products
input_share,327,481,0.005596618870254925,Air transportation,Nonmetallic mineral products
input_share,331,481,0.0039550856613674796,Air transportation,Primary metals
input_share,332,481,0.002990119604784182,Air transportation,Fabricated metal products
input_share,333,481,0.0018169963980718428,Air transportation,Machinery
input_share,334,481,0.0010826160262667399,Air transportation,Computer and electronic products
input_share,335,481,5.60614297363412e-4,Air transportation,"Electrical equipment, appliances, and components"
input_share,3361MV,481,0.0011703016946576306,Air transportation,"Motor vehicles, bodies and trailers, and parts"
input_share,3364OT,481,0.0011711980878398446,Air transportation,Other transportation equipment
input_share,337,481,0.003123888860669477,Air transportation,Furniture and related products
