industry_code,year,network_tariff_shock,network_tariff_shock_5pct,network_tariff_shock_excl_own
55,2025,0.009151517339563896,0,0.009151517339563896
561,2016,0,0,0
561,2017,0,0,0
561,2018,0.008022406755656073,0,0.008022406755656073
561,2019,0.023798262865135533,0,0.023798262865135533
561,2020,0.027346040985238188,0,0.027346040985238188
561,2021,0.027346040985238188,0,0.027346040985238188
561,2022,0.027346040985238188,0,0.027346040985238188
561,2023,0.027346040985238188,0,0.027346040985238188
561,2024,0.027346040985238188,0,0.027346040985238188
561,2025,0.027346040985238188,0,0.027346040985238188
562,2016,0,0,0
562,2017,0,0,0
562,2018,0.016219511103205717,0.00889243448065607,0.016219511103205717
562,2019,0.04981996146110014,0.02730037991207436,0.04981996146110014
562,2020,0.058022015430642095,0.03195440650366702,0.058022015430642095
562,2021,0.058022015430642095,0.03195440650366702,0.058022015430642095
562,2022,0.058022015430642095,0.03195440650366702,0.058022015430642095
562,2023,0.058022015430642095,0.03195440650366702,0.058022015430642095
562,2024,0.058022015430642095,0.03195440650366702,0.058022015430642095
562,2025,0.058022015430642095,0.03195440650366702,0.058022015430642095
61,2016,0,0,0
61,2017,0,0,0
61,2018,0.007018799845645122,0.0027735737365842117,0.007018799845645122
61,2019,0.022386123434732265,0.009043933682154283,0.022386123434732265
61,2020,0.027216012078179697,0.01154233925073507,0.027216012078179697
61,2021,0.027216012078179697,0.01154233925073507,0.027216012078179697
61,2022,0.027216012078179697,0.01154233925073507,0.027216012078179697
61,2023,0.027216012078179697,0.01154233925073507,0.027216012078179697
61,2024,0.027216012078179697,0.01154233925073507,0.027216012078179697
61,2025,0.027216012078179697,0.01154233925073507,0.027216012078179697
621,2016,0,0,0
621,2017,0,0,0
621,2018,0.008210443390211083,0.0061249161337529525,0.008210443390211083
621,2019,0.01994173327163784,0.01277378561772226,0.01994173327163784
621,2020,0.022994071573451673,0.01441657557735129,0.022994071573451673
621,2021,0.022994071573451673,0.01441657557735129,0.022994071573451673
621,2022,0.022994071573451673,0.01441657557735129,0.022994071573451673
621,2023,0.022994071573451673,0.01441657557735129,0.022994071573451673
621,2024,0.022994071573451673,0.01441657557735129,0.022994071573451673
621,2025,0.022994071573451673,0.01441657557735129,0.022994071573451673
622,2016,0,0,0
622,2017,0,0,0
622,2018,0.007258767924970343,0.0031965865035357434,0.007258767924970343
622,2019,0.016141247780026163,0.0028384608706442495,0.016141247780026163
622,2020,0.019518865465139815,0.0038883851181627242,0.019518865465139815
622,2021,0.019518865465139815,0.0038883851181627242,0.019518865465139815
622,2022,0.019518865465139815,0.0038883851181627242,0.019518865465139815
622,2023,0.019518865465139815,0.0038883851181627242,0.019518865465139815
622,2024,0.019518865465139815,0.0038883851181627242,0.019518865465139815
622,2025,0.019518865465139815,0.0038883851181627242,0.019518865465139815
623,2016,0,0,0
623,2017,0,0,0
623,2018,0.006176588891232725,0.003895661691500776,0.006176588891232725
623,2019,0.019418542542261195,0.01222606367496875,0.019418542542261195
623,2020,0.023451980879002604,0.014798459117858164,0.023451980879002604
623,2021,0.023451980879002604,0.014798459117858164,0.023451980879002604
623,2022,0.023451980879002604,0.014798459117858164,0.023451980879002604
623,2023,0.023451980879002604,0.014798459117858164,0.023451980879002604
623,2024,0.023451980879002604,0.014798459117858164,0.023451980879002604
623,2025,0.023451980879002604,0.014798459117858164,0.023451980879002604
624,2016,0,0,0
624,2017,0,0,0
624,2018,0.016351571359522414,0.008929027833272755,0.016351571359522414
624,2019,0.05039884709488955,0.02911533755352053,0.05039884709488955
624,2020,0.06213102620909475,0.03715851036209178,0.06213102620909475
624,2021,0.06213102620909475,0.03715851036209178,0.06213102620909475
624,2022,0.06213102620909475,0.03715851036209178,0.06213102620909475
624,2023,0.06213102620909475,0.03715851036209178,0.06213102620909475
624,2024,0.06213102620909475,0.03715851036209178,0.06213102620909475
624,2025,0.06213102620909475,0.03715851036209178,0.06213102620909475
711AS,2016,0,0,0
711AS,2017,0,0,0
711AS,2018,0.0016932964378519938,0,0.0016932964378519938
711AS,2019,0.006181532942820976,0,0.006181532942820976
711AS,2020,0.007637805704639034,0,0.007637805704639034
711AS,2021,0.007637805704639034,0,0.007637805704639034
711AS,2022,0.007637805704639034,0,0.007637805704639034
711AS,2023,0.007637805704639034,0,0.007637805704639034
711AS,2024,0.007637805704639034,0,0.007637805704639034
711AS,2025,0.007637805704639034,0,0.007637805704639034
713,2016,0,0,0
713,2017,0,0,0
713,2018,0.008330286812924241,0.004708385546361571,0.008330286812924241
713,2019,0.02838327067117049,0.015352873467770133,0.02838327067117049
713,2020,0.03532308035885838,0.01959413682878764,0.03532308035885838
713,2021,0.03532308035885838,0.01959413682878764,0.03532308035885838
713,2022,0.03532308035885838,0.01959413682878764,0.03532308035885838
713,2023,0.03532308035885838,0.01959413682878764,0.03532308035885838
713,2024,0.03532308035885838,0.01959413682878764,0.03532308035885838
713,2025,0.03532308035885838,0.01959413682878764,0.03532308035885838
721,2016,0,0,0
721,2017,0,0,0
721,2018,0.007845461464723496,0.003766640705460538,0.007845461464723496
721,2019,0.026015160417908367,0.012282077918231556,0.026015160417908367
721,2020,0.032452228146076616,0.015675027595118556,0.032452228146076616
721,2021,0.032452228146076616,0.015675027595118556,0.032452228146076616
721,2022,0.032452228146076616,0.015675027595118556,0.032452228146076616
721,2023,0.032452228146076616,0.015675027595118556,0.032452228146076616
721,2024,0.032452228146076616,0.015675027595118556,0.032452228146076616
721,2025,0.032452228146076616,0.015675027595118556,0.032452228146076616
722,2016,0,0,0
722,2017,0,0,0
722,2018,0.013868451757417041,0.010878768859504957,0.013868451757417041
722,2019,0.04763605409023133,0.03547295779848858,0.04763605409023133
722,2020,0.06019356006457643,0.045272436478065135,0.06019356006457643
722,2021,0.06019356006457643,0.045272436478065135,0.06019356006457643
722,2022,0.06019356006457643,0.045272436478065135,0.06019356006457643
722,2023,0.06019356006457643,0.045272436478065135,0.06019356006457643
722,2024,0.06019356006457643,0.045272436478065135,0.06019356006457643
722,2025,0.06019356006457643,0.045272436478065135,0.06019356006457643
81,2016,0,0,0
81,2017,0,0,0
81,2018,0.012011276242852678,0.005359660777458052,0.012011276242852678
81,2019,0.03395837010910315,0.013080256170369939,0.03395837010910315
81,2020,0.03864424367912595,0.013965606651165129,0.03864424367912595
81,2021,0.03864424367912595,0.013965606651165129,0.03864424367912595
81,2022,0.03864424367912595,0.013965606651165129,0.03864424367912595
81,2023,0.03864424367912595,0.013965606651165129,0.03864424367912595
81,2024,0.03864424367912595,0.013965606651165129,0.03864424367912595
81,2025,0.03864424367912595,0.013965606651165129,0.03864424367912595
GFE,2016,0,0,0
GFE,2017,0,0,0
GFE,2018,0.01783734388872647,0.015207939367391511,0.01783734388872647
GFE,2019,0.05578452163445309,0.04697751697358178,0.05578452163445309
GFE,2020,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFE,2021,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFE,2022,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFE,2023,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFE,2024,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFE,2025,0.06411666229220225,0.05318813131313132,0.06411666229220225
GFGD,2016,0,0,0
GFGD,2017,0,0,0
GFGD,2018,0.025990570185702076,0.01773283929612458,0.025990570185702076
GFGD,2019,0.0788148899796523,0.05573680797329036,0.0788148899796523
GFGD,2020,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGD,2021,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGD,2022,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGD,2023,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGD,2024,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGD,2025,0.09080741014095726,0.06439107950985136,0.09080741014095726
GFGN,2016,0,0,0
GFGN,2017,0,0,0
GFGN,2018,0.007907695016697422,0,0.007907695016697422
GFGN,2019,0.023921264361858912,0,0.023921264361858912
GFGN,2020,0.02806585924548584,0,0.02806585924548584
GFGN,2021,0.02806585924548584,0,0.02806585924548584
GFGN,2022,0.02806585924548584,0,0.02806585924548584
GFGN,2023,0.02806585924548584,0,0.02806585924548584
GFGN,2024,0.02806585924548584,0,0.02806585924548584
GFGN,2025,0.02806585924548584,0,0.02806585924548584
GSLE,2016,0,0,0
GSLE,2017,0,0,0
GSLE,2018,0.010540575424449276,0.004477304335920329,0.010540575424449276
GSLE,2019,0.04675036105169818,0.026863826015521976,0.04675036105169818
GSLE,2020,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLE,2021,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLE,2022,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLE,2023,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLE,2024,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLE,2025,0.0569371394070283,0.03357978251940247,0.0569371394070283
GSLG,2016,0,0,0
GSLG,2017,0,0,0
GSLG,2018,0.011564013065449555,0.007207907530285949,0.011564013065449555
GSLG,2019,0.04608566294465332,0.03344995129768508,0.04608566294465332
GSLG,2020,0.05675006866677009,0.042118610805982296,0.05675006866677009
GSLG,2021,0.05675006866677009,0.042118610805982296,0.05675006866677009
GSLG,2022,0.05675006866677009,0.042118610805982296,0.05675006866677009
GSLG,2023,0.05675006866677009,0.042118610805982296,0.05675006866677009
GSLG,2024,0.05675006866677009,0.042118610805982296,0.05675006866677009
GSLG,2025,0.05675006866677009,0.042118610805982296,0.05675006866677009
HS,2016,0,0,0
HS,2017,0,0,0
HS,2018,0.0010188432543747489,0,0.0010188432543747489
HS,2019,0.005389547933064864,0,0.005389547933064864
HS,2020,0.006718944702601353,0,0.006718944702601353
HS,2021,0.006718944702601353,0,0.006718944702601353
HS,2022,0.006718944702601353,0,0.006718944702601353
HS,2023,0.006718944702601353,0,0.006718944702601353
HS,2024,0.006718944702601353,0,0.006718944702601353
HS,2025,0.006718944702601353,0,0.006718944702601353
ORE,2016,0,0,0
ORE,2017,0,0,0
ORE,2018,0.00136599732417995,0,0.00136599732417995
ORE,2019,0.004713181274442925,0,0.004713181274442925
ORE,2020,0.005639518735303297,0,0.005639518735303297
ORE,2021,0.005639518735303297,0,0.005639518735303297
ORE,2022,0.005639518735303297,0,0.005639518735303297
ORE,2023,0.005639518735303297,0,0.005639518735303297
ORE,2024,0.005639518735303297,0,0.005639518735303297
ORE,2025,0.005639518735303297,0,0.005639518735303297
