list_id,hts8,year,active_301_rate
list3,5901.10.20,2022,0.25
list3,5901.10.20,2023,0.25
list3,5901.10.20,2024,0.25
list3,5901.10.20,2025,0.25
list3,5901.90.20,2016,0.0
list3,5901.90.20,2017,0.0
list3,5901.90.20,2018,0.03333333333333333
list3,5901.90.20,2019,0.19999999999999998
list3,5901.90.20,2020,0.25
list3,5901.90.20,2021,0.25
list3,5901.90.20,2022,0.25
list3,5901.90.20,2023,0.25
list3,5901.90.20,2024,0.25
list3,5901.90.20,2025,0.25
list3,5901.90.40,2016,0.0
list3,5901.90.40,2017,0.0
list3,5901.90.40,2018,0.03333333333333333
list3,5901.90.40,2019,0.19999999999999998
list3,5901.90.40,2020,0.25
list3,5901.90.40,2021,0.25
list3,5901.90.40,2022,0.25
list3,5901.90.40,2023,0.25
list3,5901.90.40,2024,0.25
list3,5901.90.40,2025,0.25
list3,5902.10.00,2016,0.0
list3,5902.10.00,2017,0.0
list3,5902.10.00,2018,0.03333333333333333
list3,5902.10.00,2019,0.19999999999999998
list3,5902.10.00,2020,0.25
list3,5902.10.00,2021,0.25
list3,5902.10.00,2022,0.25
list3,5902.10.00,2023,0.25
list3,5902.10.00,2024,0.25
list3,5902.10.00,2025,0.25
list3,5902.20.00,2016,0.0
list3,5902.20.00,2017,0.0
list3,5902.20.00,2018,0.03333333333333333
list3,5902.20.00,2019,0.19999999999999998
list3,5902.20.00,2020,0.25
list3,5902.20.00,2021,0.25
list3,5902.20.00,2022,0.25
list3,5902.20.00,2023,0.25
list3,5902.20.00,2024,0.25
list3,5902.20.00,2025,0.25
list3,5902.90.00,2016,0.0
list3,5902.90.00,2017,0.0
list3,5902.90.00,2018,0.03333333333333333
list3,5902.90.00,2019,0.19999999999999998
list3,5902.90.00,2020,0.25
list3,5902.90.00,2021,0.25
list3,5902.90.00,2022,0.25
list3,5902.90.00,2023,0.25
list3,5902.90.00,2024,0.25
list3,5902.90.00,2025,0.25
list3,5903.10.10,2016,0.0
list3,5903.10.10,2017,0.0
list3,5903.10.10,2018,0.03333333333333333
list3,5903.10.10,2019,0.19999999999999998
list3,5903.10.10,2020,0.25
list3,5903.10.10,2021,0.25
list3,5903.10.10,2022,0.25
list3,5903.10.10,2023,0.25
list3,5903.10.10,2024,0.25
list3,5903.10.10,2025,0.25
list3,5903.10.18,2016,0.0
list3,5903.10.18,2017,0.0
list3,5903.10.18,2018,0.03333333333333333
list3,5903.10.18,2019,0.19999999999999998
list3,5903.10.18,2020,0.25
list3,5903.10.18,2021,0.25
list3,5903.10.18,2022,0.25
list3,5903.10.18,2023,0.25
list3,5903.10.18,2024,0.25
list3,5903.10.18,2025,0.25
list3,5903.10.20,2016,0.0
list3,5903.10.20,2017,0.0
list3,5903.10.20,2018,0.03333333333333333
list3,5903.10.20,2019,0.19999999999999998
list3,5903.10.20,2020,0.25
list3,5903.10.20,2021,0.25
list3,5903.10.20,2022,0.25
list3,5903.10.20,2023,0.25
list3,5903.10.20,2024,0.25
list3,5903.10.20,2025,0.25
list3,5903.10.25,2016,0.0
list3,5903.10.25,2017,0.0
list3,5903.10.25,2018,0.03333333333333333
list3,5903.10.25,2019,0.19999999999999998
list3,5903.10.25,2020,0.25
list3,5903.10.25,2021,0.25
list3,5903.10.25,2022,0.25
list3,5903.10.25,2023,0.25
list3,5903.10.25,2024,0.25
list3,5903.10.25,2025,0.25
list3,5903.10.30,2016,0.0
list3,5903.10.30,2017,0.0
list3,5903.10.30,2018,0.03333333333333333
list3,5903.10.30,2019,0.19999999999999998
list3,5903.10.30,2020,0.25
list3,5903.10.30,2021,0.25
list3,5903.10.30,2022,0.25
list3,5903.10.30,2023,0.25
list3,5903.10.30,2024,0.25
list3,5903.10.30,2025,0.25
list3,5903.20.10,2016,0.0
list3,5903.20.10,2017,0.0
list3,5903.20.10,2018,0.03333333333333333
list3,5903.20.10,2019,0.19999999999999998
list3,5903.20.10,2020,0.25
list3,5903.20.10,2021,0.25
list3,5903.20.10,2022,0.25
list3,5903.20.10,2023,0.25
list3,5903.20.10,2024,0.25
list3,5903.20.10,2025,0.25
list3,5903.20.15,2016,0.0
list3,5903.20.15,2017,0.0
list3,5903.20.15,2018,0.03333333333333333
list3,5903.20.15,2019,0.19999999999999998
list3,5903.20.15,2020,0.25
list3,5903.20.15,2021,0.25
list3,5903.20.15,2022,0.25
list3,5903.20.15,2023,0.25
list3,5903.20.15,2024,0.25
list3,5903.20.15,2025,0.25
list3,5903.20.18,2016,0.0
list3,5903.20.18,2017,0.0
list3,5903.20.18,2018,0.03333333333333333
list3,5903.20.18,2019,0.19999999999999998
list3,5903.20.18,2020,0.25
list3,5903.20.18,2021,0.25
list3,5903.20.18,2022,0.25
list3,5903.20.18,2023,0.25
list3,5903.20.18,2024,0.25
list3,5903.20.18,2025,0.25
list3,5903.20.20,2016,0.0
list3,5903.20.20,2017,0.0
list3,5903.20.20,2018,0.03333333333333333
list3,5903.20.20,2019,0.19999999999999998
list3,5903.20.20,2020,0.25
list3,5903.20.20,2021,0.25
list3,5903.20.20,2022,0.25
list3,5903.20.20,2023,0.25
list3,5903.20.20,2024,0.25
list3,5903.20.20,2025,0.25
list3,5903.20.25,2016,0.0
list3,5903.20.25,2017,0.0
list3,5903.20.25,2018,0.03333333333333333
list3,5903.20.25,2019,0.19999999999999998
list3,5903.20.25,2020,0.25
list3,5903.20.25,2021,0.25
list3,5903.20.25,2022,0.25
list3,5903.20.25,2023,0.25
list3,5903.20.25,2024,0.25
list3,5903.20.25,2025,0.25
list3,5903.20.30,2016,0.0
list3,5903.20.30,2017,0.0
list3,5903.20.30,2018,0.03333333333333333
list3,5903.20.30,2019,0.19999999999999998
list3,5903.20.30,2020,0.25
list3,5903.20.30,2021,0.25
list3,5903.20.30,2022,0.25
list3,5903.20.30,2023,0.25
list3,5903.20.30,2024,0.25
list3,5903.20.30,2025,0.25
list3,5903.90.10,2016,0.0
list3,5903.90.10,2017,0.0
list3,5903.90.10,2018,0.03333333333333333
list3,5903.90.10,2019,0.19999999999999998
list3,5903.90.10,2020,0.25
list3,5903.90.10,2021,0.25
list3,5903.90.10,2022,0.25
list3,5903.90.10,2023,0.25
list3,5903.90.10,2024,0.25
list3,5903.90.10,2025,0.25
list3,5903.90.15,2016,0.0
list3,5903.90.15,2017,0.0
list3,5903.90.15,2018,0.03333333333333333
list3,5903.90.15,2019,0.19999999999999998
list3,5903.90.15,2020,0.25
list3,5903.90.15,2021,0.25
list3,5903.90.15,2022,0.25
list3,5903.90.15,2023,0.25
list3,5903.90.15,2024,0.25
list3,5903.90.15,2025,0.25
list3,5903.90.18,2016,0.0
list3,5903.90.18,2017,0.0
list3,5903.90.18,2018,0.03333333333333333
list3,5903.90.18,2019,0.19999999999999998
list3,5903.90.18,2020,0.25
list3,5903.90.18,2021,0.25
list3,5903.90.18,2022,0.25
list3,5903.90.18,2023,0.25
list3,5903.90.18,2024,0.25
list3,5903.90.18,2025,0.25
list3,5903.90.20,2016,0.0
list3,5903.90.20,2017,0.0
list3,5903.90.20,2018,0.03333333333333333
list3,5903.90.20,2019,0.19999999999999998
list3,5903.90.20,2020,0.25
list3,5903.90.20,2021,0.25
list3,5903.90.20,2022,0.25
list3,5903.90.20,2023,0.25
list3,5903.90.20,2024,0.25
list3,5903.90.20,2025,0.25
list3,5903.90.25,2016,0.0
list3,5903.90.25,2017,0.0
list3,5903.90.25,2018,0.03333333333333333
list3,5903.90.25,2019,0.19999999999999998
list3,5903.90.25,2020,0.25
list3,5903.90.25,2021,0.25
list3,5903.90.25,2022,0.25
list3,5903.90.25,2023,0.25
list3,5903.90.25,2024,0.25
list3,5903.90.25,2025,0.25
list3,5903.90.30,2016,0.0
list3,5903.90.30,2017,0.0
list3,5903.90.30,2018,0.03333333333333333
list3,5903.90.30,2019,0.19999999999999998
list3,5903.90.30,2020,0.25
list3,5903.90.30,2021,0.25
list3,5903.90.30,2022,0.25
list3,5903.90.30,2023,0.25
list3,5903.90.30,2024,0.25
list3,5903.90.30,2025,0.25
list3,5904.10.00,2016,0.0
list3,5904.10.00,2017,0.0
list3,5904.10.00,2018,0.03333333333333333
list3,5904.10.00,2019,0.19999999999999998
list3,5904.10.00,2020,0.25
list3,5904.10.00,2021,0.25
list3,5904.10.00,2022,0.25
list3,5904.10.00,2023,0.25
list3,5904.10.00,2024,0.25
list3,5904.10.00,2025,0.25
list3,5904.90.10,2016,0.0
list3,5904.90.10,2017,0.0
list3,5904.90.10,2018,0.03333333333333333
list3,5904.90.10,2019,0.19999999999999998
list3,5904.90.10,2020,0.25
list3,5904.90.10,2021,0.25
list3,5904.90.10,2022,0.25
list3,5904.90.10,2023,0.25
list3,5904.90.10,2024,0.25
list3,5904.90.10,2025,0.25
list3,5904.90.90,2016,0.0
list3,5904.90.90,2017,0.0
list3,5904.90.90,2018,0.03333333333333333
list3,5904.90.90,2019,0.19999999999999998
list3,5904.90.90,2020,0.25
list3,5904.90.90,2021,0.25
list3,5904.90.90,2022,0.25
list3,5904.90.90,2023,0.25
list3,5904.90.90,2024,0.25
list3,5904.90.90,2025,0.25
list3,5905.00.10,2016,0.0
list3,5905.00.10,2017,0.0
list3,5905.00.10,2018,0.03333333333333333
list3,5905.00.10,2019,0.19999999999999998
list3,5905.00.10,2020,0.25
list3,5905.00.10,2021,0.25
list3,5905.00.10,2022,0.25
list3,5905.00.10,2023,0.25
list3,5905.00.10,2024,0.25
list3,5905.00.10,2025,0.25
list3,5905.00.90,2016,0.0
list3,5905.00.90,2017,0.0
list3,5905.00.90,2018,0.03333333333333333
list3,5905.00.90,2019,0.19999999999999998
list3,5905.00.90,2020,0.25
list3,5905.00.90,2021,0.25
list3,5905.00.90,2022,0.25
list3,5905.00.90,2023,0.25
list3,5905.00.90,2024,0.25
list3,5905.00.90,2025,0.25
list3,5906.10.00,2016,0.0
list3,5906.10.00,2017,0.0
list3,5906.10.00,2018,0.03333333333333333
list3,5906.10.00,2019,0.19999999999999998
list3,5906.10.00,2020,0.25
list3,5906.10.00,2021,0.25
list3,5906.10.00,2022,0.25
list3,5906.10.00,2023,0.25
list3,5906.10.00,2024,0.25
list3,5906.10.00,2025,0.25
list3,5906.91.10,2016,0.0
list3,5906.91.10,2017,0.0
list3,5906.91.10,2018,0.03333333333333333
list3,5906.91.10,2019,0.19999999999999998
list3,5906.91.10,2020,0.25
list3,5906.91.10,2021,0.25
list3,5906.91.10,2022,0.25
list3,5906.91.10,2023,0.25
list3,5906.91.10,2024,0.25
list3,5906.91.10,2025,0.25
list3,5906.91.20,2016,0.0
list3,5906.91.20,2017,0.0
list3,5906.91.20,2018,0.03333333333333333
list3,5906.91.20,2019,0.19999999999999998
list3,5906.91.20,2020,0.25
list3,5906.91.20,2021,0.25
list3,5906.91.20,2022,0.25
list3,5906.91.20,2023,0.25
list3,5906.91.20,2024,0.25
list3,5906.91.20,2025,0.25
list3,5906.91.25,2016,0.0
list3,5906.91.25,2017,0.0
list3,5906.91.25,2018,0.03333333333333333
list3,5906.91.25,2019,0.19999999999999998
list3,5906.91.25,2020,0.25
list3,5906.91.25,2021,0.25
list3,5906.91.25,2022,0.25
list3,5906.91.25,2023,0.25
list3,5906.91.25,2024,0.25
list3,5906.91.25,2025,0.25
list3,5906.91.30,2016,0.0
list3,5906.91.30,2017,0.0
list3,5906.91.30,2018,0.03333333333333333
list3,5906.91.30,2019,0.19999999999999998
list3,5906.91.30,2020,0.25
list3,5906.91.30,2021,0.25
list3,5906.91.30,2022,0.25
list3,5906.91.30,2023,0.25
list3,5906.91.30,2024,0.25
list3,5906.91.30,2025,0.25
list3,5906.99.10,2016,0.0
list3,5906.99.10,2017,0.0
list3,5906.99.10,2018,0.03333333333333333
list3,5906.99.10,2019,0.19999999999999998
list3,5906.99.10,2020,0.25
list3,5906.99.10,2021,0.25
list3,5906.99.10,2022,0.25
list3,5906.99.10,2023,0.25
list3,5906.99.10,2024,0.25
list3,5906.99.10,2025,0.25
list3,5906.99.20,2016,0.0
list3,5906.99.20,2017,0.0
list3,5906.99.20,2018,0.03333333333333333
list3,5906.99.20,2019,0.19999999999999998
list3,5906.99.20,2020,0.25
list3,5906.99.20,2021,0.25
list3,5906.99.20,2022,0.25
list3,5906.99.20,2023,0.25
list3,5906.99.20,2024,0.25
list3,5906.99.20,2025,0.25
list3,5906.99.25,2016,0.0
list3,5906.99.25,2017,0.0
list3,5906.99.25,2018,0.03333333333333333
list3,5906.99.25,2019,0.19999999999999998
list3,5906.99.25,2020,0.25
list3,5906.99.25,2021,0.25
list3,5906.99.25,2022,0.25
list3,5906.99.25,2023,0.25
list3,5906.99.25,2024,0.25
list3,5906.99.25,2025,0.25
list3,5906.99.30,2016,0.0
list3,5906.99.30,2017,0.0
list3,5906.99.30,2018,0.03333333333333333
list3,5906.99.30,2019,0.19999999999999998
list3,5906.99.30,2020,0.25
list3,5906.99.30,2021,0.25
list3,5906.99.30,2022,0.25
list3,5906.99.30,2023,0.25
list3,5906.99.30,2024,0.25
list3,5906.99.30,2025,0.25
list3,5907.00.05,2016,0.0
list3,5907.00.05,2017,0.0
list3,5907.00.05,2018,0.03333333333333333
list3,5907.00.05,2019,0.19999999999999998
list3,5907.00.05,2020,0.25
list3,5907.00.05,2021,0.25
list3,5907.00.05,2022,0.25
list3,5907.00.05,2023,0.25
list3,5907.00.05,2024,0.25
list3,5907.00.05,2025,0.25
list3,5907.00.15,2016,0.0
list3,5907.00.15,2017,0.0
list3,5907.00.15,2018,0.03333333333333333
list3,5907.00.15,2019,0.19999999999999998
list3,5907.00.15,2020,0.25
list3,5907.00.15,2021,0.25
list3,5907.00.15,2022,0.25
list3,5907.00.15,2023,0.25
list3,5907.00.15,2024,0.25
list3,5907.00.15,2025,0.25
list3,5907.00.25,2016,0.0
list3,5907.00.25,2017,0.0
list3,5907.00.25,2018,0.03333333333333333
list3,5907.00.25,2019,0.19999999999999998
list3,5907.00.25,2020,0.25
list3,5907.00.25,2021,0.25
list3,5907.00.25,2022,0.25
list3,5907.00.25,2023,0.25
list3,5907.00.25,2024,0.25
list3,5907.00.25,2025,0.25
list3,5907.00.35,2016,0.0
list3,5907.00.35,2017,0.0
list3,5907.00.35,2018,0.03333333333333333
list3,5907.00.35,2019,0.19999999999999998
list3,5907.00.35,2020,0.25
list3,5907.00.35,2021,0.25
list3,5907.00.35,2022,0.25
list3,5907.00.35,2023,0.25
list3,5907.00.35,2024,0.25
list3,5907.00.35,2025,0.25
list3,5907.00.60,2016,0.0
list3,5907.00.60,2017,0.0
list3,5907.00.60,2018,0.03333333333333333
list3,5907.00.60,2019,0.19999999999999998
list3,5907.00.60,2020,0.25
list3,5907.00.60,2021,0.25
list3,5907.00.60,2022,0.25
list3,5907.00.60,2023,0.25
list3,5907.00.60,2024,0.25
list3,5907.00.60,2025,0.25
list3,5907.00.80,2016,0.0
list3,5907.00.80,2017,0.0
list3,5907.00.80,2018,0.03333333333333333
list3,5907.00.80,2019,0.19999999999999998
list3,5907.00.80,2020,0.25
list3,5907.00.80,2021,0.25
list3,5907.00.80,2022,0.25
list3,5907.00.80,2023,0.25
list3,5907.00.80,2024,0.25
list3,5907.00.80,2025,0.25
list3,5908.00.00,2016,0.0
list3,5908.00.00,2017,0.0
list3,5908.00.00,2018,0.03333333333333333
list3,5908.00.00,2019,0.19999999999999998
list3,5908.00.00,2020,0.25
list3,5908.00.00,2021,0.25
list3,5908.00.00,2022,0.25
list3,5908.00.00,2023,0.25
list3,5908.00.00,2024,0.25
list3,5908.00.00,2025,0.25
list3,5909.00.10,2016,0.0
list3,5909.00.10,2017,0.0
list3,5909.00.10,2018,0.03333333333333333
list3,5909.00.10,2019,0.19999999999999998
list3,5909.00.10,2020,0.25
list3,5909.00.10,2021,0.25
list3,5909.00.10,2022,0.25
list3,5909.00.10,2023,0.25
list3,5909.00.10,2024,0.25
list3,5909.00.10,2025,0.25
list3,5909.00.20,2016,0.0
list3,5909.00.20,2017,0.0
list3,5909.00.20,2018,0.03333333333333333
list3,5909.00.20,2019,0.19999999999999998
list3,5909.00.20,2020,0.25
list3,5909.00.20,2021,0.25
list3,5909.00.20,2022,0.25
list3,5909.00.20,2023,0.25
list3,5909.00.20,2024,0.25
list3,5909.00.20,2025,0.25
list3,5910.00.10,2016,0.0
list3,5910.00.10,2017,0.0
list3,5910.00.10,2018,0.03333333333333333
list3,5910.00.10,2019,0.19999999999999998
list3,5910.00.10,2020,0.25
list3,5910.00.10,2021,0.25
list3,5910.00.10,2022,0.25
list3,5910.00.10,2023,0.25
list3,5910.00.10,2024,0.25
list3,5910.00.10,2025,0.25
list3,5910.00.90,2016,0.0
list3,5910.00.90,2017,0.0
list3,5910.00.90,2018,0.03333333333333333
list3,5910.00.90,2019,0.19999999999999998
list3,5910.00.90,2020,0.25
list3,5910.00.90,2021,0.25
list3,5910.00.90,2022,0.25
list3,5910.00.90,2023,0.25
list3,5910.00.90,2024,0.25
list3,5910.00.90,2025,0.25
list3,5911.10.10,2016,0.0
list3,5911.10.10,2017,0.0
list3,5911.10.10,2018,0.03333333333333333
list3,5911.10.10,2019,0.19999999999999998
list3,5911.10.10,2020,0.25
list3,5911.10.10,2021,0.25
list3,5911.10.10,2022,0.25
list3,5911.10.10,2023,0.25
list3,5911.10.10,2024,0.25
list3,5911.10.10,2025,0.25
list3,5911.10.20,2016,0.0
list3,5911.10.20,2017,0.0
list3,5911.10.20,2018,0.03333333333333333
list3,5911.10.20,2019,0.19999999999999998
list3,5911.10.20,2020,0.25
list3,5911.10.20,2021,0.25
list3,5911.10.20,2022,0.25
list3,5911.10.20,2023,0.25
list3,5911.10.20,2024,0.25
list3,5911.10.20,2025,0.25
list3,5911.20.10,2016,0.0
list3,5911.20.10,2017,0.0
list3,5911.20.10,2018,0.03333333333333333
list3,5911.20.10,2019,0.19999999999999998
list3,5911.20.10,2020,0.25
list3,5911.20.10,2021,0.25
list3,5911.20.10,2022,0.25
list3,5911.20.10,2023,0.25
list3,5911.20.10,2024,0.25
list3,5911.20.10,2025,0.25
list3,5911.20.20,2016,0.0
list3,5911.20.20,2017,0.0
list3,5911.20.20,2018,0.03333333333333333
list3,5911.20.20,2019,0.19999999999999998
list3,5911.20.20,2020,0.25
list3,5911.20.20,2021,0.25
list3,5911.20.20,2022,0.25
list3,5911.20.20,2023,0.25
list3,5911.20.20,2024,0.25
list3,5911.20.20,2025,0.25
list3,5911.20.30,2016,0.0
list3,5911.20.30,2017,0.0
list3,5911.20.30,2018,0.03333333333333333
list3,5911.20.30,2019,0.19999999999999998
list3,5911.20.30,2020,0.25
list3,5911.20.30,2021,0.25
list3,5911.20.30,2022,0.25
list3,5911.20.30,2023,0.25
list3,5911.20.30,2024,0.25
list3,5911.20.30,2025,0.25
list3,5911.31.00,2016,0.0
list3,5911.31.00,2017,0.0
list3,5911.31.00,2018,0.03333333333333333
list3,5911.31.00,2019,0.19999999999999998
list3,5911.31.00,2020,0.25
list3,5911.31.00,2021,0.25
list3,5911.31.00,2022,0.25
list3,5911.31.00,2023,0.25
list3,5911.31.00,2024,0.25
list3,5911.31.00,2025,0.25
list3,5911.32.00,2016,0.0
list3,5911.32.00,2017,0.0
list3,5911.32.00,2018,0.03333333333333333
list3,5911.32.00,2019,0.19999999999999998
list3,5911.32.00,2020,0.25
list3,5911.32.00,2021,0.25
list3,5911.32.00,2022,0.25
list3,5911.32.00,2023,0.25
list3,5911.32.00,2024,0.25
list3,5911.32.00,2025,0.25
list3,5911.40.00,2016,0.0
list3,5911.40.00,2017,0.0
list3,5911.40.00,2018,0.03333333333333333
list3,5911.40.00,2019,0.19999999999999998
list3,5911.40.00,2020,0.25
list3,5911.40.00,2021,0.25
list3,5911.40.00,2022,0.25
list3,5911.40.00,2023,0.25
list3,5911.40.00,2024,0.25
list3,5911.40.00,2025,0.25
list3,5911.90.00,2016,0.0
list3,5911.90.00,2017,0.0
list3,5911.90.00,2018,0.03333333333333333
list3,5911.90.00,2019,0.19999999999999998
list3,5911.90.00,2020,0.25
list3,5911.90.00,2021,0.25
list3,5911.90.00,2022,0.25
list3,5911.90.00,2023,0.25
list3,5911.90.00,2024,0.25
list3,5911.90.00,2025,0.25
list3,6001.10.20,2016,0.0
list3,6001.10.20,2017,0.0
list3,6001.10.20,2018,0.03333333333333333
list3,6001.10.20,2019,0.19999999999999998
list3,6001.10.20,2020,0.25
list3,6001.10.20,2021,0.25
list3,6001.10.20,2022,0.25
list3,6001.10.20,2023,0.25
list3,6001.10.20,2024,0.25
list3,6001.10.20,2025,0.25
list3,6001.10.60,2016,0.0
list3,6001.10.60,2017,0.0
list3,6001.10.60,2018,0.03333333333333333
list3,6001.10.60,2019,0.19999999999999998
list3,6001.10.60,2020,0.25
list3,6001.10.60,2021,0.25
list3,6001.10.60,2022,0.25
list3,6001.10.60,2023,0.25
list3,6001.10.60,2024,0.25
list3,6001.10.60,2025,0.25
list3,6001.21.00,2016,0.0
list3,6001.21.00,2017,0.0
list3,6001.21.00,2018,0.03333333333333333
list3,6001.21.00,2019,0.19999999999999998
list3,6001.21.00,2020,0.25
list3,6001.21.00,2021,0.25
list3,6001.21.00,2022,0.25
list3,6001.21.00,2023,0.25
list3,6001.21.00,2024,0.25
list3,6001.21.00,2025,0.25
list3,6001.29.00,2016,0.0
list3,6001.29.00,2017,0.0
list3,6001.29.00,2018,0.03333333333333333
list3,6001.29.00,2019,0.19999999999999998
list3,6001.29.00,2020,0.25
list3,6001.29.00,2021,0.25
list3,6001.29.00,2022,0.25
list3,6001.29.00,2023,0.25
list3,6001.29.00,2024,0.25
list3,6001.29.00,2025,0.25
list3,6001.91.00,2016,0.0
list3,6001.91.00,2017,0.0
list3,6001.91.00,2018,0.03333333333333333
list3,6001.91.00,2019,0.19999999999999998
list3,6001.91.00,2020,0.25
list3,6001.91.00,2021,0.25
list3,6001.91.00,2022,0.25
list3,6001.91.00,2023,0.25
list3,6001.91.00,2024,0.25
list3,6001.91.00,2025,0.25
list3,6001.92.00,2016,0.0
list3,6001.92.00,2017,0.0
list3,6001.92.00,2018,0.03333333333333333
list3,6001.92.00,2019,0.19999999999999998
list3,6001.92.00,2020,0.25
list3,6001.92.00,2021,0.25
list3,6001.92.00,2022,0.25
list3,6001.92.00,2023,0.25
list3,6001.92.00,2024,0.25
list3,6001.92.00,2025,0.25
list3,6001.99.10,2016,0.0
list3,6001.99.10,2017,0.0
list3,6001.99.10,2018,0.03333333333333333
list3,6001.99.10,2019,0.19999999999999998
list3,6001.99.10,2020,0.25
list3,6001.99.10,2021,0.25
list3,6001.99.10,2022,0.25
list3,6001.99.10,2023,0.25
list3,6001.99.10,2024,0.25
list3,6001.99.10,2025,0.25
list3,6001.99.90,2016,0.0
list3,6001.99.90,2017,0.0
list3,6001.99.90,2018,0.03333333333333333
list3,6001.99.90,2019,0.19999999999999998
list3,6001.99.90,2020,0.25
list3,6001.99.90,2021,0.25
list3,6001.99.90,2022,0.25
list3,6001.99.90,2023,0.25
list3,6001.99.90,2024,0.25
list3,6001.99.90,2025,0.25
list3,6002.40.40,2016,0.0
list3,6002.40.40,2017,0.0
list3,6002.40.40,2018,0.03333333333333333
list3,6002.40.40,2019,0.19999999999999998
list3,6002.40.40,2020,0.25
list3,6002.40.40,2021,0.25
list3,6002.40.40,2022,0.25
list3,6002.40.40,2023,0.25
list3,6002.40.40,2024,0.25
list3,6002.40.40,2025,0.25
list3,6002.40.80,2016,0.0
list3,6002.40.80,2017,0.0
list3,6002.40.80,2018,0.03333333333333333
list3,6002.40.80,2019,0.19999999999999998
list3,6002.40.80,2020,0.25
list3,6002.40.80,2021,0.25
list3,6002.40.80,2022,0.25
list3,6002.40.80,2023,0.25
list3,6002.40.80,2024,0.25
list3,6002.40.80,2025,0.25
list3,6002.90.40,2016,0.0
list3,6002.90.40,2017,0.0
list3,6002.90.40,2018,0.03333333333333333
list3,6002.90.40,2019,0.19999999999999998
list3,6002.90.40,2020,0.25
list3,6002.90.40,2021,0.25
list3,6002.90.40,2022,0.25
list3,6002.90.40,2023,0.25
list3,6002.90.40,2024,0.25
list3,6002.90.40,2025,0.25
list3,6002.90.80,2016,0.0
list3,6002.90.80,2017,0.0
list3,6002.90.80,2018,0.03333333333333333
list3,6002.90.80,2019,0.19999999999999998
list3,6002.90.80,2020,0.25
list3,6002.90.80,2021,0.25
list3,6002.90.80,2022,0.25
list3,6002.90.80,2023,0.25
list3,6002.90.80,2024,0.25
list3,6002.90.80,2025,0.25
list3,6003.10.10,2016,0.0
list3,6003.10.10,2017,0.0
list3,6003.10.10,2018,0.03333333333333333
list3,6003.10.10,2019,0.19999999999999998
list3,6003.10.10,2020,0.25
list3,6003.10.10,2021,0.25
list3,6003.10.10,2022,0.25
list3,6003.10.10,2023,0.25
list3,6003.10.10,2024,0.25
list3,6003.10.10,2025,0.25
list3,6003.10.90,2016,0.0
list3,6003.10.90,2017,0.0
list3,6003.10.90,2018,0.03333333333333333
list3,6003.10.90,2019,0.19999999999999998
list3,6003.10.90,2020,0.25
list3,6003.10.90,2021,0.25
list3,6003.10.90,2022,0.25
list3,6003.10.90,2023,0.25
list3,6003.10.90,2024,0.25
list3,6003.10.90,2025,0.25
list3,6003.20.10,2016,0.0
list3,6003.20.10,2017,0.0
list3,6003.20.10,2018,0.03333333333333333
list3,6003.20.10,2019,0.19999999999999998
list3,6003.20.10,2020,0.25
list3,6003.20.10,2021,0.25
list3,6003.20.10,2022,0.25
list3,6003.20.10,2023,0.25
list3,6003.20.10,2024,0.25
list3,6003.20.10,2025,0.25
list3,6003.20.30,2016,0.0
list3,6003.20.30,2017,0.0
list3,6003.20.30,2018,0.03333333333333333
list3,6003.20.30,2019,0.19999999999999998
list3,6003.20.30,2020,0.25
list3,6003.20.30,2021,0.25
list3,6003.20.30,2022,0.25
list3,6003.20.30,2023,0.25
list3,6003.20.30,2024,0.25
list3,6003.20.30,2025,0.25
list3,6003.30.10,2016,0.0
list3,6003.30.10,2017,0.0
list3,6003.30.10,2018,0.03333333333333333
list3,6003.30.10,2019,0.19999999999999998
list3,6003.30.10,2020,0.25
list3,6003.30.10,2021,0.25
list3,6003.30.10,2022,0.25
list3,6003.30.10,2023,0.25
list3,6003.30.10,2024,0.25
list3,6003.30.10,2025,0.25
list3,6003.30.60,2016,0.0
list3,6003.30.60,2017,0.0
list3,6003.30.60,2018,0.03333333333333333
list3,6003.30.60,2019,0.19999999999999998
list3,6003.30.60,2020,0.25
list3,6003.30.60,2021,0.25
list3,6003.30.60,2022,0.25
list3,6003.30.60,2023,0.25
list3,6003.30.60,2024,0.25
list3,6003.30.60,2025,0.25
list3,6003.40.10,2016,0.0
list3,6003.40.10,2017,0.0
list3,6003.40.10,2018,0.03333333333333333
list3,6003.40.10,2019,0.19999999999999998
list3,6003.40.10,2020,0.25
list3,6003.40.10,2021,0.25
list3,6003.40.10,2022,0.25
list3,6003.40.10,2023,0.25
list3,6003.40.10,2024,0.25
list3,6003.40.10,2025,0.25
list3,6003.40.60,2016,0.0
list3,6003.40.60,2017,0.0
list3,6003.40.60,2018,0.03333333333333333
list3,6003.40.60,2019,0.19999999999999998
list3,6003.40.60,2020,0.25
list3,6003.40.60,2021,0.25
list3,6003.40.60,2022,0.25
list3,6003.40.60,2023,0.25
list3,6003.40.60,2024,0.25
list3,6003.40.60,2025,0.25
list3,6003.90.10,2016,0.0
list3,6003.90.10,2017,0.0
list3,6003.90.10,2018,0.03333333333333333
list3,6003.90.10,2019,0.19999999999999998
list3,6003.90.10,2020,0.25
list3,6003.90.10,2021,0.25
list3,6003.90.10,2022,0.25
list3,6003.90.10,2023,0.25
list3,6003.90.10,2024,0.25
list3,6003.90.10,2025,0.25
list3,6003.90.90,2016,0.0
list3,6003.90.90,2017,0.0
