hts8,naics_str,import_value_2017_china,naics_import_total_2017_china,hs8_naics_weight
5509.41.00,313110,0.17219299999999998,109.837932,0.0015677006737526704
5509.42.00,313110,0.03415,109.837932,0.00031091262716053324
5509.51.30,313110,0.961548,109.837932,0.00875424347938379
5509.53.00,313110,7.30236,109.837932,0.06648304339888701
5509.59.00,313110,0.035083,109.837932,0.0003194069604296629
5509.62.00,313110,0.06625500000000001,109.837932,0.0006032069139830492
5509.69.60,313110,0.031558,109.837932,0.00028731422219420525
5509.91.00,313110,0.017487,109.837932,0.0001592072946165811
5509.92.00,313110,1.089869,109.837932,0.009922519298706389
5509.99.20,313110,0.056844000000000006,109.837932,0.000517526131136555
5509.99.40,313110,0.000313,109.837932,2.849653068850568e-06
5509.99.60,313110,0.001238,109.837932,1.1271151754750809e-05
5510.11.00,313110,4.613103,109.837932,0.04199917929991617
5510.12.00,313110,0.093279,109.837932,0.0008492421361319877
5510.20.00,313110,0.015956,109.837932,0.00014526857625105324
5510.30.00,313110,1.233701,109.837932,0.011232012270587906
5510.90.20,313110,4.806595,109.837932,0.04376079294719423
5510.90.60,313110,0.288111,109.837932,0.0026230555761009777
5511.10.00,313110,19.173778,109.837932,0.17456426619539778
5511.20.00,313110,1.429742,109.837932,0.013016832836947441
5511.30.00,313110,0.779316,109.837932,0.007095144508001116
5512.11.00,313210,5.684427,874.327846,0.00650148228265396
5512.19.00,313210,12.494314,874.327846,0.014290193383592633
5512.21.00,313210,0.320598,874.327846,0.0003666793885917251
5512.29.00,313210,2.739637,874.327846,0.0031334207328906232
5512.91.00,313210,0.086774,874.327846,9.924652451249963e-05
5512.99.00,313210,2.49964,874.327846,0.002858927588130368
5513.11.00,313210,1.7561339999999999,874.327846,0.002008553208083458
5513.12.00,313210,0.578466,874.327846,0.0006616122346399568
5513.13.00,313210,0.21360500000000002,874.327846,0.00024430767128970067
5513.19.00,313210,0.121584,874.327846,0.00013905996538511253
5513.21.00,313210,6.451488,874.327846,0.007378797357896342
5513.23.01,313210,1.145199,874.327846,0.0013098050179223047
5513.29.00,313210,0.21804800000000002,874.327846,0.00024938928915229817
5513.31.00,313210,0.760264,874.327846,0.0008695411034638374
5513.39.01,313210,0.320407,874.327846,0.00036646093506668433
5513.41.00,313210,0.781303,874.327846,0.0008936041595545843
5513.49.10,313210,0.143088,874.327846,0.00016365485859179646
5513.49.20,313210,0.053923,874.327846,6.167366194122106e-05
5513.49.90,313210,0.698307,874.327846,0.0007986786686421057
5514.11.00,313210,0.334153,874.327846,0.0003821827264552203
5514.12.00,313210,0.161367,874.327846,0.00018456120405891774
5514.19.10,313210,0.376396,874.327846,0.00043049755503269196
5514.19.90,313210,0.035872,874.327846,4.102808822126889e-05
5514.21.00,313210,0.669255,874.327846,0.0007654508581212453
5514.22.00,313210,2.1147270000000002,874.327846,0.0024186888358580312
5514.23.00,313210,0.6099479999999999,874.327846,0.0006976193229924876
5514.29.00,313210,0.419325,874.327846,0.0004795969863231372
5514.30.31,313210,0.091422,874.327846,0.00010456260820040267
5514.30.32,313210,0.055895,874.327846,6.392910880708699e-05
5514.30.33,313210,1.029405,874.327846,0.0011773672824324068
5514.30.39,313210,0.084882,874.327846,9.708257650528953e-05
5514.41.00,313210,0.004814,874.327846,5.505943819613861e-06
5514.42.00,313210,0.040114,874.327846,4.587981520149365e-05
5514.43.00,313210,0.07858699999999999,874.327846,8.988276006480981e-05
5514.49.00,313210,0.553092,874.327846,0.0006325910841457977
5515.11.00,313210,2.3681680000000003,874.327846,0.002708558363815397
5515.12.00,313210,22.404355,874.327846,0.025624661392747175
5515.13.05,313210,0.647292,874.327846,0.0007403309902130235
5515.13.10,313210,0.053786,874.327846,6.151697014577299e-05
5515.19.00,313210,7.373922,874.327846,0.008433818085212855
5515.21.00,313210,0.1609,874.327846,0.00018402707947151438
5515.22.05,313210,0.001975,874.327846,2.2588780730655126e-06
5515.22.10,313210,0.018559,874.327846,2.1226591472416627e-05
5515.29.00,313210,0.106847,874.327846,0.00012220473188497761
5515.91.00,313210,0.29555,874.327846,0.00033803109594658843
5515.99.90,313210,0.906047,874.327846,0.0010362783298566017
5516.11.00,313210,1.712758,874.327846,0.001958942526920274
5516.12.00,313210,13.697667,874.327846,0.015666511209343318
5516.13.00,313210,0.500325,874.327846,0.0005722395807121532
5516.14.00,313210,6.8048079999999995,874.327846,0.007782902067149763
5516.21.00,313210,0.122824,874.327846,0.0001404781976942777
5516.22.00,313210,2.81046,874.327846,0.003214423528722886
5516.23.00,313210,8.099477,874.327846,0.009263661265113132
5516.24.00,313210,0.224853,874.327846,0.0002571724108167087
5516.31.05,313210,0.058526,874.327846,6.693827752113021e-05
5516.31.10,313210,0.043287,874.327846,4.950888868293004e-05
5516.32.05,313210,0.008213,874.327846,9.393501576752938e-06
5516.32.10,313210,0.004828,874.327846,5.521956119878629e-06
5516.33.10,313210,0.063228,874.327846,7.231612293862593e-05
5516.41.00,313210,0.124053,874.327846,0.0001418838489103777
5516.42.00,313210,0.19061,874.327846,0.0002180074681048189
5516.43.00,313210,12.792709,874.327846,0.01463147840770017
5516.44.00,313210,0.819885,874.327846,0.000937731771612819
5516.91.00,313210,0.265298,874.327846,0.00030343080254589073
5516.92.00,313210,5.352189,874.327846,0.006121489810127813
5516.93.00,313210,3.179846,874.327846,0.0036369034962658617
5516.94.00,313210,0.154057,874.327846,0.00017620049584924234
5601.21.00,314999,29.376567,2874.031104,0.010221381027893009
5601.22.00,314999,2.444951,2874.031104,0.0008507044327381086
5601.29.00,314999,0.18931199999999998,2874.031104,6.586985079476717e-05
5601.30.00,314999,1.324116,2874.031104,0.0004607173520694089
5602.10.10,313230,2.344875,322.523545,0.00727039943703955
5602.10.90,313230,10.430071,322.523545,0.032338944432723504
5602.21.00,313230,0.159059,322.523545,0.0004931701963030327
5602.29.00,313230,2.800643,322.523545,0.00868353037605363
5602.90.30,313230,0.8346870000000001,322.523545,0.0025879878010146517
5602.90.60,313230,0.629536,322.523545,0.0019519071080531499
5602.90.90,313230,0.34533200000000003,322.523545,0.0010707187284574836
5603.11.00,313230,16.939861999999998,322.523545,0.0525228692993561
5603.12.00,313230,85.457552,322.523545,0.2649653128425089
5603.13.00,313230,54.948614,322.523545,0.17037086083126116
5603.14.30,313230,6.177977,322.523545,0.019155119357254988
5603.14.90,313230,22.376368,322.523545,0.06937902161530562
5603.91.00,313230,4.852833,322.523545,0.01504644567887284
5603.92.00,313230,54.527567,322.523545,0.16906538404816304
5603.93.00,313230,24.464859,322.523545,0.07585448994119173
5603.94.10,313230,10.7354,322.523545,0.033285631906346556
5603.94.30,313230,1.404891,322.523545,0.004355933145904122
5603.94.90,313230,23.093419,322.523545,0.07160227325418986
5604.10.00,313220,3.7692479999999997,229.788995,0.016403083185075943
5604.90.20,314994,0.091435,425.92587399999996,0.00021467350443236987
5604.90.90,313220,0.698055,229.788995,0.0030378086644227676
5605.00.10,314999,1.057572,2874.031104,0.0003679751407450321
5605.00.90,314999,0.275106,2874.031104,9.572130225630293e-05
5606.00.00,313110,24.313222,109.837932,0.22135542391675767
5607.21.00,314994,0.825891,425.92587399999996,0.0019390486711779338
5607.29.00,314994,5.710586,425.92587399999996,0.01340746441715349
5607.41.10,314994,1.473905,425.92587399999996,0.0034604730305724516
5607.41.30,314994,2.3592370000000003,425.92587399999996,0.005539078849199005
5607.49.10,314994,5.888966,425.92587399999996,0.013826269685602618
5607.49.15,314994,1.217074,425.92587399999996,0.002857478435320415
5607.49.25,314994,8.372409000000001,425.92587399999996,0.019656962657309714
5607.49.30,314994,18.944558,425.92587399999996,0.04447853290077419
5607.50.25,314994,0.20603300000000002,425.92587399999996,0.0004837297111468744
5607.50.35,314994,6.945176,425.92587399999996,0.01630606737922665
5607.50.40,314994,28.397609,425.92587399999996,0.06667265534565764
5607.90.10,314994,0.09807,425.92587399999996,0.0002302513324184668
5607.90.15,314994,4.3799529999999995,425.92587399999996,0.01028336916672031
5607.90.25,314994,1.617333,425.92587399999996,0.003797217071625942
5607.90.35,314994,0.899253,425.92587399999996,0.0021112899095676917
5607.90.90,314994,7.191779,425.92587399999996,0.01688504840633373
5608.11.00,314994,5.66041,425.92587399999996,0.013289659881052449
5608.19.10,314994,0.531431,425.92587399999996,0.0012477077173292366
5608.19.20,314994,16.695552,425.92587399999996,0.03919825730051798
5608.90.10,314994,0.116289,425.92587399999996,0.00027302638111156407
5608.90.23,314994,0.52523,425.92587399999996,0.0012331488459891029
5608.90.27,314994,0.335302,425.92587399999996,0.000787230878582408
5608.90.30,314994,3.366989,425.92587399999996,0.007905105572431131
5609.00.10,314994,21.310258,425.92587399999996,0.05003278575182311
5609.00.20,314994,3.725677,425.92587399999996,0.008747242718576896
5609.00.30,314994,51.479675,425.92587399999996,0.12086533864810478
5609.00.40,314994,70.199879,425.92587399999996,0.1648171273107489
5701.10.16,314110,0.20696799999999999,647.464905,0.00031965902460767345
5701.10.40,314110,4.906012,647.464905,0.0075772632031692886
5701.10.90,314110,0.300597,647.464905,0.00046426763470677995
5701.90.10,314110,4.61949,647.464905,0.007134734198450493
5701.90.20,314110,7.6854640000000005,647.464905,0.011870085838861026
5702.10.90,314110,7.381922,647.464905,0.011401269695073279
5702.20.10,314110,0.112713,647.464905,0.0001740835667378759
5702.20.20,314110,0.355213,647.464905,0.0005486212414864401
5702.31.10,314110,6.082295,647.464905,0.009394014954370384
5702.31.20,314110,21.154058,647.464905,0.03267213070027324
5702.32.10,314110,0.356333,647.464905,0.0005503510649739386
5702.32.20,314110,0.1625,647.464905,0.00025097885421295537
5702.39.10,314110,0.052056,647.464905,8.039972452252063e-05
5702.39.20,314110,1.37473,647.464905,0.0021232502169364685
5702.41.10,314110,8.967062,647.464905,0.013849495054870965
5702.41.20,314110,5.173967,647.464905,0.007991115750127028
5702.42.10,314110,19.214784,647.464905,0.02967695059858109
5702.42.20,314110,44.058584,647.464905,0.06804783341886307
5702.49.10,314110,2.703409,647.464905,0.004175375343316871
5702.49.15,314110,0.039689,647.464905,6.129907535297222e-05
5702.49.20,314110,3.9592300000000002,647.464905,0.00611497236286498
5702.50.20,314110,0.001007,647.464905,1.5552966534919758e-06
5702.50.40,314110,0.10977899999999999,647.464905,0.00016955204699473244
5702.50.52,314110,0.810884,647.464905,0.0012523983828899576
5702.50.56,314110,0.078584,647.464905,0.00012137182941212851
5702.50.59,314110,1.931462,647.464905,0.0029831145828668505
5702.91.30,314110,0.031619,647.464905,4.883507933144268e-05
5702.91.40,314110,0.058299,647.464905,9.00419459800682e-05
5702.92.10,314110,0.607537,647.464905,0.000938331939396777
5702.92.90,314110,16.229325,647.464905,0.025065953188613363
5702.99.05,314110,0.101201,647.464905,0.00015630345246280181
5702.99.15,314110,0.426498,647.464905,0.000658719873009951
5702.99.20,314110,8.772077,647.464905,0.013548343597094269
5703.10.20,314110,18.264742,647.464905,0.028209624736339953
5703.10.80,314110,10.742778000000001,647.464905,0.01659206223694858
5703.20.10,314110,0.296428,647.464905,0.00045782867567161807
5703.20.20,314110,43.717849,647.464905,0.06752157323492305
5703.30.20,314110,29.161020999999998,647.464905,0.04503876700467649
5703.30.80,314110,163.856673,647.464905,0.2530742156596117
5703.90.00,314110,37.779112,647.464905,0.0583492814950333
5704.10.00,314110,0.291181,647.464905,0.0004497247615297388
5704.20.00,314110,0.132176,647.464905,0.00020414388328893283
5704.90.01,314110,19.584498,647.464905,0.030247968420774866
5705.00.10,314110,1.233569,647.464905,0.00190522913361613
5705.00.20,314110,154.37953,647.464905,0.2384369080205204
5801.10.00,313210,0.088779,874.327846,0.00010153971465756107
5801.21.00,313210,0.017214,874.327846,1.9688266911265685e-05
5801.22.10,313210,2.019355,874.327846,0.0023096084715114973
5801.22.90,313210,0.588036,874.327846,0.000672557785606659
5801.23.00,313210,0.271749,874.327846,0.0003108090417607493
5801.26.00,313210,0.299064,874.327846,0.00034205018331304524
5801.27.10,313210,0.060797,874.327846,6.953570137122225e-05
5801.27.50,313210,0.618268,874.327846,0.0007071352042926928
5801.31.00,313210,2.151177,874.327846,0.0024603780033330886
5801.32.00,313210,1.2939,874.327846,0.00147987966518454
5801.33.00,313210,8.275993,874.327846,0.009465548921794261
5801.36.00,313210,73.187001,874.327846,0.08370658824927783
5801.37.10,313210,0.268895,874.327846,0.000307544819978203
5801.37.50,313210,3.712885,874.327846,0.004246559247753846
5801.90.10,313210,0.018858,874.327846,2.1568568456642748e-05
5801.90.20,313210,0.777861,874.327846,0.0008896674211609177
5802.11.00,313210,0.009984,874.327846,1.1419057560246114e-05
5802.19.00,313210,0.950183,874.327846,0.0010867582501770164
5802.20.00,313210,0.043075,874.327846,4.9266416707492127e-05
5802.30.00,313210,0.129346,874.327846,0.00014793764214619326
5803.00.10,313210,0.529607,874.327846,0.000605730450451649
5803.00.30,313210,0.000812,874.327846,9.287134153565549e-07
5803.00.40,314999,0.032979,2874.031104,1.1474823621115549e-05
5803.00.50,313210,3.198646,874.327846,0.0036584057280499792
5803.00.90,313210,0.320374,874.327846,0.00036642319178748883
5804.10.10,313240,6.04621,484.394215,0.012482002907487242
5804.10.90,313240,2.377203,484.394215,0.004907579253397979
5804.21.00,313240,3.489052,484.394215,0.007202918391583187
