naics_str,year,tariff_301_direct,targeted_import_share_2017_china,china_import_value_2017,n_hs8_total,n_hs8_targeted
327993,2018.0,0.033333333333333326,1.0,131.763259,6.0,6.0
327993,2019.0,0.19999999999999996,1.0,131.763259,6.0,6.0
327993,2020.0,0.25,1.0,131.763259,6.0,6.0
327993,2021.0,0.25,1.0,131.763259,6.0,6.0
327993,2022.0,0.25,1.0,131.763259,6.0,6.0
327993,2023.0,0.25,1.0,131.763259,6.0,6.0
327993,2024.0,0.25,1.0,131.763259,6.0,6.0
327993,2025.0,0.25,1.0,131.763259,6.0,6.0
327999,2016.0,0.0,1.0000000000000002,93.734719,18.0,0.0
327999,2017.0,0.0,1.0000000000000002,93.734719,18.0,0.0
327999,2018.0,0.03333333333333333,1.0000000000000002,93.734719,18.0,18.0
327999,2019.0,0.2,1.0000000000000002,93.734719,18.0,18.0
327999,2020.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
327999,2021.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
327999,2022.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
327999,2023.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
327999,2024.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
327999,2025.0,0.25000000000000006,1.0000000000000002,93.734719,18.0,18.0
331110,2016.0,0.0,0.9812614908991614,958.57925,229.0,0.0
331110,2017.0,0.0,0.9812614908991614,958.57925,229.0,0.0
331110,2018.0,0.06924221151598403,0.9812614908991614,958.57925,229.0,225.0
331110,2019.0,0.05997502063600896,0.9812614908991614,958.57925,229.0,225.0
331110,2020.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331110,2021.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331110,2022.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331110,2023.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331110,2024.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331110,2025.0,0.08607747105938293,0.9812614908991614,958.57925,229.0,225.0
331210,2016.0,0.0,1.0,0.698608,2.0,0.0
331210,2017.0,0.0,1.0,0.698608,2.0,0.0
331210,2018.0,0.075,1.0,0.698608,2.0,2.0
331210,2019.0,0.05,1.0,0.698608,2.0,2.0
331210,2020.0,0.075,1.0,0.698608,2.0,2.0
331210,2021.0,0.075,1.0,0.698608,2.0,2.0
331210,2022.0,0.075,1.0,0.698608,2.0,2.0
331210,2023.0,0.075,1.0,0.698608,2.0,2.0
331210,2024.0,0.075,1.0,0.698608,2.0,2.0
331210,2025.0,0.075,1.0,0.698608,2.0,2.0
331221,2016.0,0.0,1.0,12.252841,2.0,0.0
331221,2017.0,0.0,1.0,12.252841,2.0,0.0
331221,2018.0,0.03333333333333333,1.0,12.252841,2.0,2.0
331221,2019.0,0.19999999999999998,1.0,12.252841,2.0,2.0
331221,2020.0,0.25,1.0,12.252841,2.0,2.0
331221,2021.0,0.25,1.0,12.252841,2.0,2.0
331221,2022.0,0.25,1.0,12.252841,2.0,2.0
331221,2023.0,0.25,1.0,12.252841,2.0,2.0
331221,2024.0,0.25,1.0,12.252841,2.0,2.0
331221,2025.0,0.25,1.0,12.252841,2.0,2.0
331222,2016.0,0.0,1.0000000000000002,605.447106,37.0,0.0
331222,2017.0,0.0,1.0000000000000002,605.447106,37.0,0.0
331222,2018.0,0.05270047871861494,1.0000000000000002,605.447106,37.0,37.0
331222,2019.0,0.13027827661298624,1.0000000000000002,605.447106,37.0,37.0
331222,2020.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331222,2021.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331222,2022.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331222,2023.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331222,2024.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331222,2025.0,0.1686579893818173,1.0000000000000002,605.447106,37.0,37.0
331313,2016.0,0.0,0.38287122304956916,34.986129,5.0,0.0
331313,2017.0,0.0,0.38287122304956916,34.986129,5.0,0.0
331313,2018.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2019.0,0.019143561152478457,0.38287122304956916,34.986129,5.0,5.0
331313,2020.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2021.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2022.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2023.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2024.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331313,2025.0,0.028715341728717685,0.38287122304956916,34.986129,5.0,5.0
331314,2016.0,0.0,1.0,15.158577,2.0,0.0
331314,2017.0,0.0,1.0,15.158577,2.0,0.0
331314,2018.0,0.03333333333333333,1.0,15.158577,2.0,2.0
331314,2019.0,0.19999999999999998,1.0,15.158577,2.0,2.0
331314,2020.0,0.25,1.0,15.158577,2.0,2.0
331314,2021.0,0.25,1.0,15.158577,2.0,2.0
331314,2022.0,0.25,1.0,15.158577,2.0,2.0
331314,2023.0,0.25,1.0,15.158577,2.0,2.0
331314,2024.0,0.25,1.0,15.158577,2.0,2.0
331314,2025.0,0.25,1.0,15.158577,2.0,2.0
331315,2016.0,0.0,0.9999999999999999,1645.9028110000002,11.0,0.0
331315,2017.0,0.0,0.9999999999999999,1645.9028110000002,11.0,0.0
331315,2018.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2019.0,0.049999999999999996,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2020.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2021.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2022.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2023.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2024.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331315,2025.0,0.075,0.9999999999999999,1645.9028110000002,11.0,11.0
331318,2016.0,0.0,1.0,66.407807,20.0,0.0
331318,2017.0,0.0,1.0,66.407807,20.0,0.0
331318,2018.0,0.08401819715012321,1.0,66.407807,20.0,20.0
331318,2019.0,0.1114402889407265,1.0,66.407807,20.0,20.0
331318,2020.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331318,2021.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331318,2022.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331318,2023.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331318,2024.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331318,2025.0,0.1302347252635522,1.0,66.407807,20.0,20.0
331410,2016.0,0.0,0.45457260755500273,289.926007,30.0,0.0
331410,2017.0,0.0,0.45457260755500273,289.926007,30.0,0.0
331410,2018.0,0.015152420251833427,0.45457260755500273,289.926007,30.0,30.0
331410,2019.0,0.09091452151100057,0.45457260755500273,289.926007,30.0,30.0
331410,2020.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331410,2021.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331410,2022.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331410,2023.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331410,2024.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331410,2025.0,0.1136431518887507,0.45457260755500273,289.926007,30.0,30.0
331420,2016.0,0.0,1.0,127.73961299999999,46.0,0.0
331420,2017.0,0.0,1.0,127.73961299999999,46.0,0.0
331420,2018.0,0.05171518714141295,1.0,127.73961299999999,46.0,46.0
331420,2019.0,0.21002646571349795,1.0,127.73961299999999,46.0,46.0
331420,2020.0,0.25,1.0,127.73961299999999,46.0,46.0
331420,2021.0,0.25,1.0,127.73961299999999,46.0,46.0
331420,2022.0,0.25,1.0,127.73961299999999,46.0,46.0
331420,2023.0,0.25,1.0,127.73961299999999,46.0,46.0
331420,2024.0,0.25,1.0,127.73961299999999,46.0,46.0
331420,2025.0,0.25,1.0,127.73961299999999,46.0,46.0
331491,2016.0,0.0,0.7214397501662623,185.267532,54.0,0.0
331491,2017.0,0.0,0.7214397501662623,185.267532,54.0,0.0
331491,2018.0,0.02404799167220874,0.7214397501662623,185.267532,54.0,54.0
331491,2019.0,0.14428795003325243,0.7214397501662623,185.267532,54.0,54.0
331491,2020.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331491,2021.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331491,2022.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331491,2023.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331491,2024.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331491,2025.0,0.1803599375415656,0.7214397501662623,185.267532,54.0,54.0
331492,2016.0,0.0,0.15748652739277427,46.984781,6.0,0.0
331492,2017.0,0.0,0.15748652739277427,46.984781,6.0,0.0
331492,2018.0,0.005249550913092476,0.15748652739277427,46.984781,6.0,6.0
331492,2019.0,0.03149730547855485,0.15748652739277427,46.984781,6.0,6.0
331492,2020.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331492,2021.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331492,2022.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331492,2023.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331492,2024.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331492,2025.0,0.03937163184819357,0.15748652739277427,46.984781,6.0,6.0
331511,2016.0,0.0,1.0000000000000002,535.057337,13.0,0.0
331511,2017.0,0.0,1.0000000000000002,535.057337,13.0,0.0
331511,2018.0,0.03824525322164991,1.0000000000000002,535.057337,13.0,12.0
331511,2019.0,0.1624549797548146,1.0000000000000002,535.057337,13.0,12.0
331511,2020.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331511,2021.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331511,2022.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331511,2023.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331511,2024.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331511,2025.0,0.20245041369276656,1.0000000000000002,535.057337,13.0,12.0
331513,2016.0,0.0,1.0,106.112386,2.0,0.0
331513,2017.0,0.0,1.0,106.112386,2.0,0.0
331513,2018.0,0.035653091430815624,1.0,106.112386,2.0,2.0
331513,2019.0,0.2012653225986267,1.0,106.112386,2.0,2.0
331513,2020.0,0.25,1.0,106.112386,2.0,2.0
331513,2021.0,0.25,1.0,106.112386,2.0,2.0
331513,2022.0,0.25,1.0,106.112386,2.0,2.0
331513,2023.0,0.25,1.0,106.112386,2.0,2.0
331513,2024.0,0.25,1.0,106.112386,2.0,2.0
331513,2025.0,0.25,1.0,106.112386,2.0,2.0
331523,2016.0,0.0,1.0,96.47552,1.0,0.0
331523,2017.0,0.0,1.0,96.47552,1.0,0.0
331523,2018.0,0.03333333333333333,1.0,96.47552,1.0,1.0
331523,2019.0,0.19999999999999998,1.0,96.47552,1.0,1.0
331523,2020.0,0.25,1.0,96.47552,1.0,1.0
331523,2021.0,0.25,1.0,96.47552,1.0,1.0
331523,2022.0,0.25,1.0,96.47552,1.0,1.0
331523,2023.0,0.25,1.0,96.47552,1.0,1.0
331523,2024.0,0.25,1.0,96.47552,1.0,1.0
331523,2025.0,0.25,1.0,96.47552,1.0,1.0
331529,2016.0,0.0,1.0,0.044,1.0,0.0
331529,2017.0,0.0,1.0,0.044,1.0,0.0
331529,2018.0,0.125,1.0,0.044,1.0,1.0
331529,2019.0,0.25,1.0,0.044,1.0,1.0
331529,2020.0,0.25,1.0,0.044,1.0,1.0
331529,2021.0,0.25,1.0,0.044,1.0,1.0
331529,2022.0,0.25,1.0,0.044,1.0,1.0
331529,2023.0,0.25,1.0,0.044,1.0,1.0
331529,2024.0,0.25,1.0,0.044,1.0,1.0
331529,2025.0,0.25,1.0,0.044,1.0,1.0
332111,2016.0,0.0,1.0,21.752322,2.0,0.0
332111,2017.0,0.0,1.0,21.752322,2.0,0.0
332111,2018.0,0.03333333333333333,1.0,21.752322,2.0,2.0
332111,2019.0,0.19999999999999998,1.0,21.752322,2.0,2.0
332111,2020.0,0.25,1.0,21.752322,2.0,2.0
332111,2021.0,0.25,1.0,21.752322,2.0,2.0
332111,2022.0,0.25,1.0,21.752322,2.0,2.0
332111,2023.0,0.25,1.0,21.752322,2.0,2.0
332111,2024.0,0.25,1.0,21.752322,2.0,2.0
332111,2025.0,0.25,1.0,21.752322,2.0,2.0
332112,2016.0,0.0,1.0,4.532944,1.0,0.0
332112,2017.0,0.0,1.0,4.532944,1.0,0.0
332112,2018.0,0.03333333333333333,1.0,4.532944,1.0,1.0
332112,2019.0,0.19999999999999998,1.0,4.532944,1.0,1.0
332112,2020.0,0.25,1.0,4.532944,1.0,1.0
332112,2021.0,0.25,1.0,4.532944,1.0,1.0
332112,2022.0,0.25,1.0,4.532944,1.0,1.0
332112,2023.0,0.25,1.0,4.532944,1.0,1.0
332112,2024.0,0.25,1.0,4.532944,1.0,1.0
332112,2025.0,0.25,1.0,4.532944,1.0,1.0
332119,2016.0,0.0,1.0,133.075705,2.0,0.0
332119,2017.0,0.0,1.0,133.075705,2.0,0.0
332119,2018.0,0.03333333333333333,1.0,133.075705,2.0,2.0
332119,2019.0,0.19999999999999998,1.0,133.075705,2.0,2.0
332119,2020.0,0.25,1.0,133.075705,2.0,2.0
332119,2021.0,0.25,1.0,133.075705,2.0,2.0
332119,2022.0,0.25,1.0,133.075705,2.0,2.0
332119,2023.0,0.25,1.0,133.075705,2.0,2.0
332119,2024.0,0.25,1.0,133.075705,2.0,2.0
332119,2025.0,0.25,1.0,133.075705,2.0,2.0
332215,2016.0,0.0,1.0,2882.05492,65.0,0.0
332215,2017.0,0.0,1.0,2882.05492,65.0,0.0
332215,2018.0,0.030701700033298925,1.0,2882.05492,65.0,41.0
332215,2019.0,0.0558332211795603,1.0,2882.05492,65.0,41.0
332215,2020.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332215,2021.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332215,2022.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332215,2023.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332215,2024.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332215,2025.0,0.07380330706883266,1.0,2882.05492,65.0,41.0
332216,2016.0,0.0,1.000748502807349,1884.659598,72.0,0.0
332216,2017.0,0.0,1.000748502807349,1884.659598,72.0,0.0
332216,2018.0,0.03383720117645705,1.000748502807349,1884.659598,72.0,72.0
332216,2019.0,0.20041092842485816,1.000748502807349,1884.659598,72.0,72.0
332216,2020.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332216,2021.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332216,2022.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332216,2023.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332216,2024.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332216,2025.0,0.2501871257018372,1.000748502807349,1884.659598,72.0,72.0
332311,2016.0,0.0,1.0,13.511678,1.0,0.0
332311,2017.0,0.0,1.0,13.511678,1.0,0.0
332311,2018.0,0.03333333333333333,1.0,13.511678,1.0,1.0
332311,2019.0,0.19999999999999998,1.0,13.511678,1.0,1.0
332311,2020.0,0.25,1.0,13.511678,1.0,1.0
332311,2021.0,0.25,1.0,13.511678,1.0,1.0
332311,2022.0,0.25,1.0,13.511678,1.0,1.0
332311,2023.0,0.25,1.0,13.511678,1.0,1.0
332311,2024.0,0.25,1.0,13.511678,1.0,1.0
332311,2025.0,0.25,1.0,13.511678,1.0,1.0
332312,2016.0,0.0,1.0,996.6185730000001,7.0,0.0
332312,2017.0,0.0,1.0,996.6185730000001,7.0,0.0
332312,2018.0,0.09904869923340272,1.0,996.6185730000001,7.0,7.0
332312,2019.0,0.24634387834150867,1.0,996.6185730000001,7.0,7.0
332312,2020.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332312,2021.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332312,2022.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332312,2023.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332312,2024.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332312,2025.0,0.2499576294019156,1.0,996.6185730000001,7.0,7.0
332313,2016.0,0.0,1.0,0.826639,1.0,0.0
332313,2017.0,0.0,1.0,0.826639,1.0,0.0
332313,2018.0,0.075,1.0,0.826639,1.0,1.0
332313,2019.0,0.049999999999999996,1.0,0.826639,1.0,1.0
332313,2020.0,0.075,1.0,0.826639,1.0,1.0
332313,2021.0,0.075,1.0,0.826639,1.0,1.0
332313,2022.0,0.075,1.0,0.826639,1.0,1.0
332313,2023.0,0.075,1.0,0.826639,1.0,1.0
332313,2024.0,0.075,1.0,0.826639,1.0,1.0
332313,2025.0,0.075,1.0,0.826639,1.0,1.0
332321,2016.0,0.0,1.0,244.9984,3.0,0.0
332321,2017.0,0.0,1.0,244.9984,3.0,0.0
332321,2018.0,0.055214766368542265,1.0,244.9984,3.0,3.0
332321,2019.0,0.12122684107324783,1.0,244.9984,3.0,3.0
332321,2020.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332321,2021.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332321,2022.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332321,2023.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332321,2024.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332321,2025.0,0.15809798125212246,1.0,244.9984,3.0,3.0
332322,2016.0,0.0,1.0,17.280277,2.0,0.0
332322,2017.0,0.0,1.0,17.280277,2.0,0.0
332322,2018.0,0.0908705080364163,1.0,17.280277,2.0,2.0
332322,2019.0,0.24061447626099974,1.0,17.280277,2.0,2.0
332322,2020.0,0.25,1.0,17.280277,2.0,2.0
332322,2021.0,0.25,1.0,17.280277,2.0,2.0
332322,2022.0,0.25,1.0,17.280277,2.0,2.0
332322,2023.0,0.25,1.0,17.280277,2.0,2.0
332322,2024.0,0.25,1.0,17.280277,2.0,2.0
332322,2025.0,0.25,1.0,17.280277,2.0,2.0
332323,2016.0,0.0,1.0,353.45169799999996,6.0,0.0
332323,2017.0,0.0,1.0,353.45169799999996,6.0,0.0
332323,2018.0,0.038096258817991786,1.0,353.45169799999996,6.0,6.0
332323,2019.0,0.2033620650479942,1.0,353.45169799999996,6.0,6.0
332323,2020.0,0.25,1.0,353.45169799999996,6.0,6.0
332323,2021.0,0.25,1.0,353.45169799999996,6.0,6.0
332323,2022.0,0.25,1.0,353.45169799999996,6.0,6.0
332323,2023.0,0.25,1.0,353.45169799999996,6.0,6.0
332323,2024.0,0.25,1.0,353.45169799999996,6.0,6.0
332323,2025.0,0.25,1.0,353.45169799999996,6.0,6.0
332410,2016.0,0.0,1.0,395.42373299999997,14.0,0.0
332410,2017.0,0.0,1.0,395.42373299999997,14.0,0.0
332410,2018.0,0.12322829747803732,1.0,395.42373299999997,14.0,14.0
332410,2019.0,0.24903361680620217,1.0,395.42373299999997,14.0,14.0
332410,2020.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332410,2021.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332410,2022.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332410,2023.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332410,2024.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332410,2025.0,0.24999999999999997,1.0,395.42373299999997,14.0,14.0
332420,2016.0,0.0,0.3594827858865552,593.706846,5.0,0.0
332420,2017.0,0.0,0.3594827858865552,593.706846,5.0,0.0
332420,2018.0,0.012000733748206321,0.3594827858865552,593.706846,5.0,5.0
332420,2019.0,0.07183184999015489,0.3594827858865552,593.706846,5.0,5.0
332420,2020.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332420,2021.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332420,2022.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332420,2023.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332420,2024.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332420,2025.0,0.08979520475328998,0.3594827858865552,593.706846,5.0,5.0
332431,2016.0,0.0,1.0,34.511573,2.0,0.0
332431,2017.0,0.0,1.0,34.511573,2.0,0.0
332431,2018.0,0.03333333333333333,1.0,34.511573,2.0,2.0
332431,2019.0,0.2,1.0,34.511573,2.0,2.0
332431,2020.0,0.25,1.0,34.511573,2.0,2.0
332431,2021.0,0.25,1.0,34.511573,2.0,2.0
332431,2022.0,0.25,1.0,34.511573,2.0,2.0
332431,2023.0,0.25,1.0,34.511573,2.0,2.0
332431,2024.0,0.25,1.0,34.511573,2.0,2.0
332431,2025.0,0.25,1.0,34.511573,2.0,2.0
332439,2016.0,0.0,1.0000000000000002,592.862454,7.0,0.0
332439,2017.0,0.0,1.0000000000000002,592.862454,7.0,0.0
332439,2018.0,0.01100635212992141,1.0000000000000002,592.862454,7.0,4.0
332439,2019.0,0.058428048135428054,1.0000000000000002,592.862454,7.0,4.0
332439,2020.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332439,2021.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332439,2022.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332439,2023.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332439,2024.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332439,2025.0,0.07327287468941321,1.0000000000000002,592.862454,7.0,4.0
332510,2016.0,0.0,1.0,2757.712546,31.0,0.0
332510,2017.0,0.0,1.0,2757.712546,31.0,0.0
332510,2018.0,0.04754905269472805,1.0,2757.712546,31.0,28.0
332510,2019.0,0.14367290556613366,1.0,2757.712546,31.0,28.0
332510,2020.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332510,2021.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332510,2022.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332510,2023.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332510,2024.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332510,2025.0,0.1840168010389869,1.0,2757.712546,31.0,28.0
332613,2016.0,0.0,0.9999999999999999,86.48793500000001,8.0,0.0
332613,2017.0,0.0,0.9999999999999999,86.48793500000001,8.0,0.0
332613,2018.0,0.04624318891029906,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2019.0,0.15352451992292335,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2020.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2021.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2022.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2023.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2024.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332613,2025.0,0.1957786065767439,0.9999999999999999,86.48793500000001,8.0,8.0
332618,2016.0,0.0,1.0,849.10822,57.0,0.0
332618,2017.0,0.0,1.0,849.10822,57.0,0.0
332618,2018.0,0.0324439171507098,1.0,849.10822,57.0,56.0
332618,2019.0,0.19277600121454483,1.0,849.10822,57.0,56.0
332618,2020.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332618,2021.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332618,2022.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332618,2023.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332618,2024.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332618,2025.0,0.2410289859459846,1.0,849.10822,57.0,56.0
332722,2016.0,0.0,1.0,1291.94384,31.0,0.0
332722,2017.0,0.0,1.0,1291.94384,31.0,0.0
332722,2018.0,0.04226688713239011,1.0,1291.94384,31.0,31.0
332722,2019.0,0.16939363447872471,1.0,1291.94384,31.0,31.0
332722,2020.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332722,2021.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332722,2022.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332722,2023.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332722,2024.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332722,2025.0,0.21405395520133447,1.0,1291.94384,31.0,31.0
332911,2016.0,0.0,1.0,2627.271417,13.0,0.0
332911,2017.0,0.0,1.0,2627.271417,13.0,0.0
332911,2018.0,0.07017958277877716,1.0,2627.271417,13.0,13.0
332911,2019.0,0.1758999326676723,1.0,2627.271417,13.0,13.0
332911,2020.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332911,2021.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332911,2022.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332911,2023.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332911,2024.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332911,2025.0,0.2052204255092385,1.0,2627.271417,13.0,13.0
332912,2016.0,0.0,1.0,197.074355,3.0,0.0
332912,2017.0,0.0,1.0,197.074355,3.0,0.0
332912,2018.0,0.125,1.0,197.074355,3.0,3.0
332912,2019.0,0.25,1.0,197.074355,3.0,3.0
332912,2020.0,0.25,1.0,197.074355,3.0,3.0
332912,2021.0,0.25,1.0,197.074355,3.0,3.0
332912,2022.0,0.25,1.0,197.074355,3.0,3.0
332912,2023.0,0.25,1.0,197.074355,3.0,3.0
332912,2024.0,0.25,1.0,197.074355,3.0,3.0
332912,2025.0,0.25,1.0,197.074355,3.0,3.0
332913,2016.0,0.0,1.0,1065.679045,5.0,0.0
332913,2017.0,0.0,1.0,1065.679045,5.0,0.0
332913,2018.0,0.03333333333333333,1.0,1065.679045,5.0,5.0
332913,2019.0,0.19999999999999998,1.0,1065.679045,5.0,5.0
332913,2020.0,0.25,1.0,1065.679045,5.0,5.0
332913,2021.0,0.25,1.0,1065.679045,5.0,5.0
332913,2022.0,0.25,1.0,1065.679045,5.0,5.0
332913,2023.0,0.25,1.0,1065.679045,5.0,5.0
332913,2024.0,0.25,1.0,1065.679045,5.0,5.0
332913,2025.0,0.25,1.0,1065.679045,5.0,5.0
332919,2016.0,0.0,1.0,957.219613,23.0,0.0
332919,2017.0,0.0,1.0,957.219613,23.0,0.0
332919,2018.0,0.03471289310073925,1.0,957.219613,23.0,23.0
332919,2019.0,0.19503358483733868,1.0,957.219613,23.0,23.0
332919,2020.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332919,2021.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332919,2022.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332919,2023.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332919,2024.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332919,2025.0,0.24420584897689512,1.0,957.219613,23.0,23.0
332991,2016.0,0.0,0.9999999999999998,898.367776,21.0,0.0
332991,2017.0,0.0,0.9999999999999998,898.367776,21.0,0.0
332991,2018.0,0.11490393872201103,0.9999999999999998,898.367776,21.0,21.0
332991,2019.0,0.24659432107680584,0.9999999999999998,898.367776,21.0,21.0
332991,2020.0,0.25,0.9999999999999998,898.367776,21.0,21.0
