Row_Industry,Col_Industry,Value
Ind_8,Ind_45,0.4914708080724193
Ind_8,Ind_46,0.0
Ind_8,Ind_47,0.0
Ind_8,Ind_48,3.112648451125322
Ind_8,Ind_49,1217.864662403455
Ind_8,Ind_50,47.345021177643055
Ind_8,Ind_51,1.4744124242172578
Ind_8,Ind_52,3.112648451125322
Ind_8,Ind_53,109.76181380284031
Ind_8,Ind_54,0.32764720538161285
Ind_8,Ind_55,113.85740387011046
Ind_8,Ind_56,2.785001245743709
Ind_8,Ind_57,4.095590067270161
Ind_8,Ind_58,34.56678016776016
Ind_8,Ind_59,43.577078315754505
Ind_8,Ind_60,0.4914708080724193
Ind_8,Ind_61,139.41388588987627
Ind_8,Ind_62,0.6552944107632257
Ind_8,Ind_63,25.06501121169338
Ind_8,Ind_64,71.4270907731916
Ind_8,Ind_65,86.6626858234366
Ind_8,Ind_66,57.17443733909144
Ind_8,Ind_67,2.9488248484345156
Ind_8,Ind_68,9.010298147994353
Ind_8,Ind_69,0.4914708080724193
Ind_8,Ind_70,380.7260526534341
Ind_8,Ind_71,37.02413420812225
Ind_9,Ind_1,0.4989492022232669
Ind_9,Ind_2,9.978984044465339
Ind_9,Ind_3,56.71389265271134
Ind_9,Ind_4,45.570693803058376
Ind_9,Ind_5,61.03811907197965
Ind_9,Ind_6,17.29690567707325
Ind_9,Ind_7,10196.525896634683
Ind_9,Ind_8,115.42358211431575
Ind_9,Ind_9,2482.105964660012
Ind_9,Ind_10,321.65591903326606
Ind_9,Ind_11,224.6934574012112
Ind_9,Ind_12,264.44307717833146
Ind_9,Ind_13,55.882310649005895
Ind_9,Ind_14,268.6009871968587
Ind_9,Ind_15,1042.1385670436634
Ind_9,Ind_16,42.07804938749551
Ind_9,Ind_17,48.231756214915805
Ind_9,Ind_18,143.53105383955977
Ind_9,Ind_19,732.2911124630148
Ind_9,Ind_20,5.821074025938114
Ind_9,Ind_21,0.0
Ind_9,Ind_22,85.48662998091973
Ind_9,Ind_23,0.16631640074108897
Ind_9,Ind_24,240.82614827309683
Ind_9,Ind_25,298.03899012803146
Ind_9,Ind_26,276.584174432431
Ind_9,Ind_27,40.24856897934353
Ind_9,Ind_28,23.450612504493545
Ind_9,Ind_29,7.816870834831182
Ind_9,Ind_30,40.08225257860244
Ind_9,Ind_31,79.33292315349944
Ind_9,Ind_32,0.0
Ind_9,Ind_33,1.6631640074108898
Ind_9,Ind_34,0.0
Ind_9,Ind_35,11.143198849652961
Ind_9,Ind_36,0.0
Ind_9,Ind_37,0.16631640074108897
Ind_9,Ind_38,5.155808422973758
Ind_9,Ind_39,10.477933246688606
Ind_9,Ind_40,0.8315820037054449
Ind_9,Ind_41,0.16631640074108897
Ind_9,Ind_42,421.61207587866056
Ind_9,Ind_43,73.17921632607914
Ind_9,Ind_44,6.8189724303846475
Ind_9,Ind_45,7.317921632607915
Ind_9,Ind_46,1.9957968088930675
Ind_9,Ind_47,0.0
Ind_9,Ind_48,4.989492022232669
Ind_9,Ind_49,25.446409313386614
Ind_9,Ind_50,78.501341149794
Ind_9,Ind_51,0.4989492022232669
Ind_9,Ind_52,30.103268534137104
Ind_9,Ind_53,657.1160993280425
Ind_9,Ind_54,8.981085640018804
Ind_9,Ind_55,157.33531510107017
Ind_9,Ind_56,26.444307717833148
Ind_9,Ind_57,14.303210463733652
